n_subs,rank,genotype,mu_real,sigma_real
10,30,0-3-4-2-0-2-0-1-1-0-3-0-2-4-3-0,955.92267,65.34168
10,31,0-4-4-2-0-3-0-3-3-0-1-0-2-4-4-0,967.69104,77.82705
10,32,0-4-4-2-0-1-0-3-3-0-3-0-2-4-4-0,967.69104,77.82705
10,33,0-3-4-2-0-2-0-3-2-0-1-0-2-4-3-0,975.1236,85.44233
10,34,0-3-4-2-0-1-0-2-3-0-2-0-2-4-3-0,975.1236,85.44233
10,35,0-4-4-3-0-3-0-3-3-0-1-0-2-4-4-0,978.48474,88.938675
10,36,0-3-4-2-0-3-0-3-3-0-2-0-2-4-3-0,962.25964,72.720795
10,37,0-3-4-2-0-2-0-3-3-0-3-0-2-4-3-0,962.25964,72.720795
10,38,0-3-4-3-0-2-0-1-3-0-3-0-3-4-3-0,977.80493,88.267815
10,39,0-3-4-2-0-3-0-3-3-0-2-0-3-4-4-0,975.13464,85.886505
10,40,0-3-4-3-0-2-0-3-3-0-3-0-2-4-4-0,975.13464,85.95764
10,41,0-3-4-3-0-1-0-3-3-0-3-0-2-4-3-0,971.573,82.44349
10,42,0-3-4-2-0-3-0-3-3-0-1-0-3-4-3-0,971.573,82.44349
10,43,0-3-4-3-0-1-0-3-3-0-2-0-3-4-3-0,984.4786,95.8633
10,44,0-3-4-2-0-2-0-3-1-0-1-0-2-4-4-0,963.83203,75.26913
10,45,0-4-4-2-0-3-0-3-1-0-1-0-2-4-4-0,962.64087,74.247375
10,46,0-4-4-2-0-2-0-3-1-0-1-0-2-4-3-0,963.65283,75.288994
10,47,0-4-4-2-0-2-0-4-3-0-1-0-2-4-3-0,992.55273,104.48201
10,48,0-4-4-2-0-2-0-1-1-0-3-0-2-4-3-0,956.1924,68.12188
10,49,0-3-4-2-0-2-0-1-1-0-3-0-2-4-4-0,956.1797,68.2014
10,50,0-3-4-2-0-2-0-1-1-0-1-0-2-4-3-0,956.8424,68.90486
10,51,0-3-4-2-0-3-0-3-1-0-1-0-3-4-4-0,969.98303,82.06387
10,52,0-3-4-3-0-2-0-1-3-0-3-0-2-4-3-0,966.9158,79.037315
10,53,0-3-4-2-0-1-0-1-1-0-3-0-2-4-4-0,955.8187,67.95014
10,54,0-3-4-2-0-2-0-3-1-0-2-0-2-4-3-0,960.6846,72.8371
10,55,0-3-4-2-0-2-0-3-3-0-3-0-3-4-4-0,973.99866,86.198
10,56,0-3-4-3-0-1-0-3-4-0-2-0-2-4-4-0,1001.91223,114.278175
10,57,0-3-4-3-0-1-0-3-4-0-3-0-2-4-4-0,997.875,110.36617
10,58,0-4-4-2-0-2-0-3-2-0-1-0-2-4-3-0,975.3274,87.98857
10,59,0-3-4-2-0-2-0-3-2-0-1-0-2-4-4-0,975.336,88.030426
10,60,0-3-4-2-0-2-0-3-3-0-1-0-3-4-3-0,973.6949,86.49069
10,61,0-3-4-2-0-1-0-3-3-0-1-0-1-4-3-0,956.54614,69.39473
10,62,0-3-4-1-0-1-0-3-3-0-1-0-2-4-3-0,956.54614,69.39473
10,63,0-4-4-2-0-2-0-3-3-0-3-0-2-4-3-0,962.4757,75.48862
10,64,0-3-4-2-0-2-0-3-3-0-3-0-2-4-4-0,962.4612,75.50969
10,65,0-4-4-3-0-2-0-3-3-0-3-0-2-4-4-0,975.3495,88.9838
10,66,0-3-4-2-0-1-0-1-1-0-3-0-3-4-3-0,961.47363,75.153984
10,67,0-4-4-3-0-3-0-3-1-0-2-0-2-4-3-0,968.7826,82.50516
10,68,0-3-4-2-0-2-0-1-1-0-1-0-1-4-3-0,948.66266,62.44849
10,69,0-3-4-2-0-3-0-1-1-0-3-0-2-4-3-0,947.4556,61.276855
10,70,0-3-4-2-0-2-0-1-3-0-3-0-2-4-3-0,955.23584,69.09436
10,71,0-3-4-3-0-1-0-3-3-0-3-0-2-4-4-0,971.8243,85.72578
10,72,0-4-4-2-0-3-0-3-3-0-1-0-3-4-3-0,971.8243,85.72578
10,73,0-4-4-3-0-1-0-3-3-0-3-0-2-4-3-0,971.6375,85.65243
10,74,0-4-4-2-0-1-0-3-4-0-3-0-2-4-3-0,986.55365,100.5869
10,75,0-4-4-3-0-3-0-3-3-0-3-0-3-4-3-0,977.7859,91.883156
10,76,0-3-4-3-0-2-0-1-3-0-3-0-3-4-4-0,978.022,92.12252
10,77,0-3-4-2-0-1-0-1-3-0-3-0-1-4-3-0,947.7882,61.965187
10,78,0-4-4-2-0-2-0-1-1-0-3-0-2-4-4-0,956.4494,70.78856
10,79,0-3-4-1-0-1-0-3-3-0-2-0-2-4-3-0,955.26215,69.66435
10,80,0-3-4-2-0-1-0-1-3-0-1-0-1-4-4-0,953.6882,68.110695
10,81,0-3-4-2-0-2-0-1-1-0-3-0-3-4-4-0,964.3965,78.833595
10,82,0-3-4-2-0-1-0-1-1-0-2-0-2-4-4-0,957.1245,71.617035
10,83,0-4-4-2-0-2-0-1-1-0-1-0-2-4-3-0,957.1245,71.617035
10,84,0-3-4-2-0-1-0-3-3-0-2-0-1-4-3-0,955.0259,69.53691
10,85,0-4-4-2-0-3-0-1-1-0-1-0-2-4-4-0,955.9321,70.530334
10,86,0-3-4-2-0-3-0-3-3-0-3-0-2-4-3-0,954.0646,68.7939
10,87,0-3-4-3-0-3-0-1-1-0-3-0-2-4-3-0,956.29517,71.07522
10,88,0-4-4-1-0-1-0-3-3-0-1-0-2-4-3-0,956.8518,71.66299
10,89,0-4-4-2-0-2-0-3-2-0-1-0-2-4-4-0,975.5398,90.46213
10,90,0-4-4-2-0-1-0-2-3-0-2-0-2-4-4-0,975.5398,90.46213
10,91,0-3-4-2-0-2-0-3-2-0-2-0-3-4-3-0,980.86633,95.870445
10,92,0-4-4-2-0-1-0-3-3-0-1-0-1-4-3-0,956.59924,71.706154
10,93,0-4-4-3-0-2-0-1-3-0-3-0-2-4-3-0,967.14014,82.316185
10,94,0-4-4-2-0-2-0-3-3-0-3-0-2-4-4-0,962.67725,78.08612
10,95,0-4-4-2-0-3-0-3-3-0-2-0-2-4-4-0,962.67725,78.08612
10,96,0-3-4-3-0-1-0-3-3-0-2-0-2-4-4-0,973.9553,89.53154
10,97,0-3-4-3-0-3-0-3-1-0-3-0-2-4-3-0,959.21313,74.80199
10,98,0-3-4-1-0-3-0-3-3-0-1-0-2-4-3-0,949.6373,65.48067
10,99,0-3-4-2-0-1-0-3-3-0-1-0-3-4-3-0,970.3014,86.20896
10,100,0-4-4-2-0-2-0-1-1-0-1-0-1-4-3-0,948.9164,64.841064
11,1,0-3-4-2-0-3-0-3-3-1-1-0-2-4-3-0,953.39636,86.12405
11,2,0-3-4-2-0-3-0-1-3-1-1-0-2-4-3-0,944.9315,82.252396
11,3,0-3-4-2-0-3-0-3-3-1-1-0-1-4-3-0,938.99164,80.13542
11,4,0-4-4-2-0-3-1-3-3-0-1-0-2-4-3-0,946.97064,89.53208
11,5,0-4-4-2-0-3-0-1-1-1-1-0-2-4-3-0,938.0645,81.84509
11,6,0-3-4-2-0-3-0-1-1-1-1-0-2-4-4-0,938.0104,81.80095
11,7,0-3-4-2-0-3-0-1-1-1-2-0-2-4-3-0,933.85675,78.71292
11,8,0-3-4-1-0-3-0-1-3-1-1-0-2-4-3-0,927.9372,76.202644
11,9,0-3-4-1-0-2-0-1-3-1-1-0-2-4-3-0,931.46655,80.601524
11,10,0-4-4-2-0-3-0-1-3-1-1-0-1-4-3-0,929.6835,79.25923
11,11,0-3-4-1-0-1-1-1-3-0-3-0-2-4-4-0,929.2575,79.27297
11,12,0-4-4-2-0-3-0-1-1-0-1-1-2-4-3-0,939.026,89.712296
11,13,0-3-4-1-0-1-0-1-1-1-1-0-2-4-3-0,925.7173,76.82492
11,14,0-3-4-1-0-3-0-1-1-1-1-0-2-4-3-0,921.2637,72.535995
11,15,0-3-4-1-0-3-0-3-3-1-1-0-1-4-4-0,924.096,76.3459
11,16,0-3-4-1-0-3-0-1-1-0-1-1-1-4-3-0,919.9741,72.24935
11,17,0-3-4-3-0-3-0-1-3-1-1-0-1-4-4-0,936.63916,89.15076
11,18,0-3-4-1-0-2-0-1-1-1-1-0-2-4-3-0,924.42444,76.93923
11,19,0-4-4-3-0-3-0-3-1-1-3-0-2-4-3-0,938.1618,91.32378
11,20,0-3-4-2-0-2-0-3-2-1-1-0-3-4-3-0,954.676,109.30032
11,21,0-4-4-2-0-2-0-3-2-1-1-0-2-4-4-0,950.3037,105.0403
11,22,0-3-4-2-0-3-1-3-3-0-1-0-3-4-4-0,943.2022,98.82955
11,23,0-4-4-2-0-2-0-1-1-1-1-0-1-4-3-0,923.3069,79.2278
11,24,0-3-4-2-0-2-0-1-2-1-1-0-3-4-3-0,949.5081,105.44618
11,25,0-3-4-3-0-1-0-3-3-1-2-0-2-4-4-0,946.9107,102.96525
11,26,0-4-4-2-0-2-1-4-3-0-1-0-2-4-4-0,964.5591,121.01039
11,27,0-3-4-2-0-1-0-3-1-0-1-1-2-4-3-0,938.3011,94.75849
11,28,0-3-4-2-0-2-0-3-2-1-3-0-3-4-3-0,949.0246,105.52459
11,29,0-3-4-1-0-2-0-1-1-1-1-0-1-4-3-0,913.9597,70.47859
11,30,0-3-4-1-0-2-0-1-3-1-1-0-3-4-3-0,933.84735,90.41707
11,31,0-3-4-2-1-3-0-3-1-0-1-0-2-4-3-0,934.5045,91.160095
11,32,0-4-4-1-0-1-0-1-3-1-1-0-1-4-4-0,921.9961,78.65912
11,33,0-3-4-1-0-2-1-3-3-0-1-0-1-4-3-0,920.65314,77.933075
11,34,0-3-4-1-0-2-0-1-1-0-1-1-1-4-3-0,918.89606,76.78447
11,35,0-4-4-1-0-1-1-3-1-0-2-0-1-4-4-0,920.95776,78.8483
11,36,0-4-4-3-0-1-0-1-3-1-1-0-2-4-4-0,944.19324,102.10156
11,37,0-4-4-1-0-2-0-1-3-1-3-0-2-4-4-0,924.1182,82.44887
11,38,0-3-4-1-0-3-0-3-3-1-2-0-1-4-4-0,918.3381,76.705765
11,39,0-3-4-1-0-2-1-1-3-0-3-0-1-4-3-0,912.1581,70.61649
11,40,0-3-4-3-0-2-1-1-3-0-2-0-2-4-4-0,941.5718,100.156204
11,41,0-3-4-2-0-1-0-1-1-1-3-0-2-4-4-0,923.4551,82.081635
11,42,0-3-4-1-0-1-0-3-1-1-1-0-1-4-3-0,915.3541,73.98148
11,43,0-4-4-2-0-1-0-3-1-0-3-1-1-4-3-0,928.084,86.92079
11,44,0-4-4-3-0-3-0-1-1-1-1-0-1-4-4-0,929.52527,88.513794
11,45,0-3-4-3-0-1-1-1-1-0-3-0-1-4-3-0,923.1425,82.183754
11,46,0-4-4-2-0-3-0-2-1-1-2-0-2-4-3-0,936.2556,95.33336
11,47,0-3-4-1-0-3-1-3-3-0-1-0-1-4-3-0,914.907,74.02269
11,48,0-3-4-1-0-1-0-1-1-0-3-1-1-4-3-0,914.74426,73.86136
11,49,0-3-4-1-0-2-0-3-1-1-1-0-1-4-4-0,917.28937,76.49963
11,50,0-3-4-2-0-3-0-1-3-0-2-1-2-4-3-0,930.4623,90.07249
11,51,0-3-4-1-1-1-0-3-1-0-3-0-1-4-3-0,916.0558,75.75218
11,52,0-3-4-1-0-1-2-3-3-0-3-0-2-4-3-0,921.92737,81.65928
11,53,0-4-4-2-0-3-1-1-1-0-3-0-1-4-3-0,912.3174,72.08028
11,54,0-3-4-1-0-1-1-1-2-0-3-0-3-4-3-0,935.4,95.2853
11,55,0-3-4-1-0-1-1-1-3-0-2-0-2-4-4-0,922.3288,82.920425
11,56,0-4-4-2-0-1-1-3-2-0-1-0-1-4-3-0,935.5613,96.2459
11,57,0-3-4-1-0-2-0-1-1-1-2-0-1-4-3-0,910.03845,70.7642
11,58,0-3-4-1-0-1-0-3-1-1-2-0-1-4-3-0,913.49963,74.28333
11,59,0-4-3-1-0-1-1-3-3-0-1-0-2-4-3-0,904.08746,65.20547
11,60,0-3-4-2-0-1-0-3-1-0-1-1-1-4-3-0,926.2146,87.43216
11,61,0-3-4-2-0-1-0-3-2-1-3-0-3-4-4-0,947.8914,109.12003
11,62,0-3-4-1-0-2-1-1-3-0-2-0-1-4-3-0,913.1357,74.45062
11,63,0-4-4-1-0-3-0-3-1-1-3-0-2-4-3-0,914.38416,75.76239
11,64,0-3-4-3-0-3-0-2-1-1-3-0-2-4-3-0,935.34485,96.74108
11,65,0-3-4-1-0-3-0-3-1-1-3-0-2-4-4-0,914.3224,75.89387
11,66,0-3-4-2-0-1-0-3-2-1-1-0-2-4-4-0,940.25415,102.18612
11,67,0-3-4-2-0-1-0-3-1-0-2-1-1-4-4-0,928.5977,90.56432
11,68,0-4-4-1-0-3-0-1-3-1-1-0-3-4-4-0,930.31396,92.423546
11,69,0-3-4-2-0-3-0-3-1-0-1-1-1-4-4-0,923.1452,86.04233
11,70,0-4-4-1-0-2-0-3-1-1-3-0-2-4-4-0,919.3667,82.48761
11,71,0-4-4-2-0-1-0-1-1-0-1-1-1-4-3-0,923.0737,86.42302
11,72,0-3-4-2-0-2-0-3-3-1-3-0-1-4-4-0,919.5022,83.02661
11,73,0-4-4-3-0-1-0-1-3-1-1-0-2-3-3-0,914.2765,77.80723
11,74,0-4-4-1-0-1-0-1-2-1-2-0-2-4-3-0,928.9534,92.488594
11,75,0-3-4-2-0-1-0-1-2-1-1-0-3-4-4-0,945.1901,108.78204
11,76,0-3-4-2-0-2-0-1-3-0-3-1-1-4-4-0,923.4389,87.06602
11,77,0-3-4-1-1-1-0-1-3-0-1-0-2-4-4-0,926.462,90.14253
11,78,0-4-4-2-0-1-0-1-3-2-1-0-2-4-4-0,930.76196,94.471245
11,79,0-4-4-1-0-2-1-1-3-0-2-0-2-4-3-0,919.10254,83.146034
11,80,0-4-4-3-0-2-0-1-3-1-3-0-2-4-4-0,934.44794,98.73007
11,81,0-3-4-2-0-3-0-3-4-1-1-0-1-4-3-0,940.1604,104.82815
11,82,0-4-4-2-0-3-0-1-3-2-1-0-2-4-4-0,925.3331,90.52579
11,83,0-3-4-1-0-3-1-3-1-0-2-0-1-4-4-0,907.60016,72.92854
11,84,0-3-4-1-0-1-0-2-1-1-2-0-2-4-4-0,927.2624,92.94275
11,85,0-4-4-2-0-1-1-1-2-0-2-0-1-4-3-0,926.7531,92.83513
11,86,0-3-4-1-0-3-0-1-3-0-2-1-1-4-3-0,909.8642,76.165886
11,87,0-3-4-2-0-3-0-1-1-2-1-0-3-4-4-0,926.64404,93.078
11,88,0-3-4-1-1-2-0-1-3-0-2-0-1-4-3-0,914.4783,80.92364
11,89,0-4-4-1-0-2-1-1-3-0-2-0-2-4-4-0,919.1754,85.644394
11,90,0-3-4-3-0-1-0-3-2-1-3-0-3-4-3-0,947.20245,113.68941
11,91,0-4-4-2-0-3-1-1-2-0-1-0-1-4-3-0,922.3985,89.11522
11,92,0-4-4-3-0-2-0-1-3-1-2-0-2-3-4-0,914.31903,81.52206
11,93,0-3-4-1-1-3-0-1-2-0-3-0-2-4-3-0,921.85156,89.09909
11,94,0-4-4-3-0-2-0-3-1-1-1-0-2-4-3-0,931.47485,99.07836
11,95,0-3-4-2-1-2-0-3-4-0-1-0-2-4-3-0,956.03564,123.98386
11,96,0-4-4-2-0-3-0-1-3-2-1-0-3-4-4-0,932.4771,100.56075
11,97,0-3-4-1-0-3-1-3-1-0-3-0-1-4-3-0,898.2853,66.441025
11,98,0-3-4-1-0-3-0-1-3-1-3-0-1-4-3-0,898.2853,66.441025
11,99,0-3-4-1-0-2-1-3-2-0-3-0-1-4-4-0,917.8102,86.16614
11,100,0-4-4-1-0-1-0-1-1-0-3-1-2-4-4-0,919.07776,87.47356
12,1,0-3-4-4-0-3-1-3-1-1-2-0-4-4-3-0,984.96875,132.34543
12,2,0-3-4-4-0-3-1-3-1-2-2-0-4-4-3-0,956.35486,131.19675
12,3,0-3-4-2-0-2-1-3-1-1-2-0-3-4-3-0,933.749,109.157684
12,4,0-3-4-4-0-3-1-3-1-2-2-0-4-4-4-0,956.67664,136.00565
12,5,0-3-4-3-0-2-1-3-1-1-3-0-2-4-4-0,928.0738,108.428
12,6,0-3-4-2-0-1-1-4-1-1-1-0-2-4-4-0,942.7659,128.31178
12,7,0-3-4-2-0-1-1-3-1-0-2-1-2-4-3-0,923.1281,108.83216
12,8,0-3-4-1-1-1-0-1-1-0-3-1-1-4-3-0,907.59625,94.19432
12,9,0-3-4-4-0-3-2-3-1-1-1-0-4-4-3-0,943.05725,131.30518
12,10,0-3-4-3-0-1-1-3-3-0-1-1-1-4-3-0,927.06635,115.643875
12,11,0-3-4-1-1-3-0-1-3-1-1-0-2-4-3-0,909.5648,98.20902
12,12,0-3-4-2-0-1-1-1-3-1-2-0-1-4-3-0,905.867,95.28325
12,13,0-4-4-3-0-1-1-3-3-1-1-0-1-4-4-0,924.6795,114.12036
12,14,0-3-4-1-1-1-0-3-1-1-1-0-2-4-4-0,914.12415,104.85391
12,15,0-3-4-3-0-2-1-3-1-1-1-0-1-4-3-0,912.9614,103.75876
12,16,0-3-4-1-1-1-0-3-3-1-2-0-2-4-4-0,917.9105,108.73803
12,17,0-3-4-1-1-1-0-1-1-1-1-0-2-4-4-0,909.308,101.21432
12,18,0-3-4-3-0-1-1-3-1-0-2-1-1-4-3-0,919.45386,111.95682
12,19,0-3-4-1-0-1-1-3-2-1-1-0-2-4-4-0,917.067,111.01981
12,20,0-3-4-1-0-3-1-1-3-1-1-0-2-4-4-0,899.8689,93.93829
12,21,0-4-4-1-1-1-0-1-1-1-1-0-2-4-4-0,909.53735,104.087395
12,22,0-3-4-1-1-1-0-1-1-1-2-0-2-4-4-0,906.65247,101.30395
12,23,0-3-4-1-1-3-0-3-1-1-1-0-2-4-4-0,906.5919,101.442986
12,24,0-3-4-1-1-1-0-3-1-1-2-0-3-4-3-0,916.0288,111.9511
12,25,0-3-4-1-1-1-0-3-1-0-1-1-1-4-4-0,907.9646,104.636734
12,26,0-3-4-1-1-1-0-1-3-0-1-1-1-4-4-0,907.9646,104.65069
12,27,0-3-4-1-1-1-0-1-1-1-1-0-1-4-3-0,894.5497,91.396805
12,28,0-4-4-3-0-2-1-3-1-1-2-0-1-4-3-0,908.68744,107.31842
12,29,0-4-4-2-1-1-0-3-1-1-3-0-2-4-3-0,908.7853,107.49792
12,30,0-3-4-2-0-1-1-1-2-0-1-1-1-4-3-0,912.3894,111.10494
12,31,0-4-4-1-1-2-0-3-3-1-1-0-1-4-3-0,903.0272,101.76891
12,32,0-4-4-1-1-1-0-1-3-1-1-0-1-4-4-0,901.3905,100.34316
12,33,0-3-4-2-0-1-1-3-1-2-1-0-3-4-4-0,914.2146,113.50593
12,34,0-3-4-1-0-1-1-2-1-1-1-0-2-4-4-0,907.6478,107.572075
12,35,0-3-4-1-1-2-0-1-1-1-2-0-3-4-4-0,910.8576,111.93541
12,36,0-3-4-2-0-3-1-2-1-0-1-1-1-4-3-0,905.80383,107.0256
12,37,0-3-4-1-1-2-0-3-3-0-1-1-1-4-3-0,904.5228,105.84908
12,38,0-4-4-2-0-1-1-2-1-0-2-1-1-4-3-0,912.75757,114.64366
12,39,0-3-4-1-0-3-1-1-1-0-1-1-1-4-3-0,884.9099,86.81994
12,40,0-3-4-1-0-1-1-1-3-1-3-0-1-4-4-0,885.1658,88.064766
12,41,0-3-4-1-0-2-1-1-1-0-2-1-1-4-3-0,888.8406,91.82008
12,42,0-3-4-1-1-1-0-3-1-1-2-0-1-4-4-0,894.69476,97.80175
12,43,0-3-4-1-1-3-0-3-1-1-1-0-1-4-4-0,891.4637,94.59425
12,44,0-3-4-3-0-2-2-1-1-0-2-1-2-4-3-0,911.6509,115.05712
12,45,0-3-4-1-1-1-0-1-2-1-3-0-3-4-4-0,916.1991,120.48654
12,46,0-4-4-1-0-3-1-1-1-1-1-0-3-4-3-0,894.8563,99.16916
12,47,0-4-4-3-0-1-1-1-2-1-1-0-1-4-3-0,912.0891,116.98265
12,48,0-3-4-1-0-2-1-2-1-1-2-0-2-4-3-0,900.1649,105.11253
12,49,0-3-4-1-1-1-0-1-1-0-2-1-2-4-3-0,901.3944,106.52022
12,50,0-4-4-1-0-3-1-3-1-1-1-0-1-4-4-0,885.4242,90.70403
12,51,0-3-4-2-0-1-1-3-1-2-2-0-2-4-4-0,900.7862,106.14243
12,52,0-4-4-1-1-2-0-3-3-1-2-0-1-4-4-0,898.73883,104.388435
12,53,0-3-4-1-1-1-0-1-1-0-1-1-2-4-4-0,903.4221,109.60377
12,54,0-4-4-1-1-3-0-1-3-0-2-1-1-4-4-0,897.5517,103.8794
12,55,0-3-4-1-0-3-1-3-1-0-1-1-1-4-3-0,884.3401,90.788055
12,56,0-3-4-1-1-1-0-2-1-0-2-1-1-4-3-0,904.6759,111.25936
12,57,0-3-4-2-1-2-0-3-1-0-3-1-1-4-3-0,899.0184,105.686775
12,58,0-3-4-2-1-2-0-1-1-1-3-0-1-4-3-0,886.48706,93.97925
12,59,0-4-4-1-1-1-0-1-2-0-1-1-1-4-4-0,908.2628,115.9031
12,60,0-3-4-1-1-1-0-1-2-0-3-1-1-4-4-0,902.547,110.35028
12,61,0-3-4-2-0-2-1-1-1-2-1-0-3-4-4-0,901.62305,109.712395
12,62,0-3-3-3-0-1-1-1-4-1-1-0-3-4-4-0,914.94556,123.079155
12,63,0-4-4-1-1-3-0-1-3-2-1-0-2-4-3-0,895.19165,103.39061
12,64,0-4-4-2-1-3-0-1-1-0-2-1-2-4-3-0,905.3175,113.55738
12,65,0-3-4-2-1-1-0-1-2-1-3-0-2-4-3-0,904.8148,113.7158
12,66,0-4-4-2-1-2-1-3-3-0-1-0-2-4-3-0,904.9878,114.98549
12,67,0-3-4-1-1-3-0-1-2-1-1-0-1-4-4-0,894.1515,104.28659
12,68,0-3-4-1-1-1-0-1-3-0-2-1-2-4-4-0,903.2268,113.44342
12,69,0-3-4-1-1-3-0-1-1-2-1-0-2-4-4-0,888.8265,99.45821
12,70,0-3-4-2-0-3-1-2-1-1-1-0-4-4-4-0,918.91205,129.96594
12,71,0-3-4-1-1-1-0-2-1-1-2-0-1-4-3-0,893.115,104.2234
12,72,0-3-4-1-1-1-0-3-2-1-2-0-1-4-4-0,899.4285,111.006836
12,73,0-3-4-1-1-3-0-4-3-1-1-0-1-4-3-0,909.17834,120.881134
12,74,0-3-4-1-0-1-1-1-3-0-1-1-2-4-4-0,893.6085,105.506004
12,75,0-3-4-3-0-3-1-3-3-2-2-0-1-4-3-0,891.89905,104.35878
12,76,0-4-4-1-0-3-1-1-3-0-3-1-1-4-4-0,880.5876,93.125046
12,77,0-3-3-2-0-2-1-1-1-1-1-0-2-4-4-0,866.8113,79.57807
12,78,0-4-4-2-1-1-0-1-1-1-3-0-1-4-4-0,887.67554,100.624374
12,79,0-4-4-3-0-1-1-1-4-1-2-0-2-3-3-0,902.5134,115.68111
12,80,0-3-3-2-0-1-1-4-1-1-1-0-2-4-3-0,890.64185,103.85737
12,81,0-3-4-1-0-2-1-3-4-1-1-0-3-4-3-0,918.969,132.20872
12,82,0-4-4-2-1-2-1-3-1-0-2-0-2-4-3-0,897.6774,111.04206
12,83,0-3-4-1-0-3-1-2-2-1-2-0-2-4-3-0,900.8108,114.22972
12,84,0-3-4-3-0-3-1-3-3-1-1-0-1-3-3-0,867.9058,81.48253
12,85,0-3-4-1-0-1-1-2-1-1-2-0-1-4-4-0,887.5835,101.28453
12,86,0-4-4-1-0-2-1-2-1-1-1-0-1-4-3-0,887.5835,101.30567
12,87,0-3-4-2-0-1-1-1-2-2-2-0-2-4-3-0,898.2842,112.13977
12,88,0-4-4-2-1-1-0-1-1-0-1-1-2-4-4-0,906.8544,120.83935
12,89,0-3-4-1-1-1-0-2-1-1-3-0-1-4-4-0,887.9464,102.33177
12,90,0-3-4-3-1-3-0-2-1-1-2-0-3-4-4-0,922.0743,136.94345
12,91,0-4-4-2-0-1-2-3-3-0-3-1-1-4-4-0,895.605,110.532555
12,92,0-4-4-1-1-2-0-1-2-1-2-0-1-4-3-0,892.658,107.855576
12,93,0-3-4-1-0-2-1-2-1-0-2-1-1-4-4-0,892.658,107.855576
12,94,0-3-4-1-1-2-0-1-3-2-2-0-2-4-4-0,892.06433,107.44344
12,95,0-4-4-2-1-1-0-2-3-1-2-0-1-4-3-0,903.0111,118.4028
12,96,0-3-4-1-0-2-0-3-3-1-1-1-1-4-4-0,884.0054,99.46678
12,97,0-4-4-2-0-1-1-3-1-0-1-1-3-4-4-0,911.04895,126.5254
12,98,0-4-4-1-0-2-1-1-2-0-1-1-1-4-4-0,893.54895,109.19302
12,99,0-3-4-1-1-2-1-3-3-0-1-0-2-4-4-0,890.60974,106.41848
12,100,0-3-4-1-0-1-0-3-1-1-1-1-1-4-3-0,876.9713,93.18884
13,1,0-3-4-3-0-1-1-3-3-1-1-1-2-4-3-0,912.71747,132.16936
13,2,0-3-4-3-0-1-1-3-3-1-3-1-2-4-3-0,900.34204,127.92343
13,3,0-3-4-3-0-1-1-1-3-1-1-1-2-4-3-0,900.3361,128.16147
13,4,0-3-4-3-0-2-1-3-1-1-1-1-2-4-3-0,898.5586,128.11366
13,5,0-3-4-3-0-1-1-1-3-1-2-1-2-4-3-0,897.28845,128.29666
13,6,0-3-4-3-0-2-1-1-3-1-1-1-2-4-3-0,896.2178,128.00726
13,7,0-3-4-2-0-2-1-3-3-1-1-1-2-4-3-0,891.8758,125.05385
13,8,0-3-4-2-1-1-1-3-3-1-2-0-2-4-3-0,891.8758,125.05385
13,9,0-3-4-2-0-1-1-3-3-1-1-1-1-4-4-0,887.30225,120.80338
13,10,0-4-4-1-1-1-1-3-3-1-1-0-3-4-4-0,897.36975,132.72812
13,11,0-3-4-2-0-1-1-3-1-1-1-1-2-4-3-0,885.2471,121.28452
13,12,0-3-4-3-0-1-1-1-1-1-1-1-1-4-3-0,881.27466,117.43254
13,13,0-3-4-3-0-1-1-3-4-1-1-1-2-4-3-0,918.5368,155.03644
13,14,0-3-4-2-0-1-1-1-3-1-1-1-2-4-3-0,884.5845,121.1609
13,15,0-3-4-2-0-1-1-3-1-1-1-1-1-4-3-0,876.48975,113.42869
13,16,0-3-4-1-1-1-1-1-3-1-1-0-2-4-3-0,876.48975,113.42869
13,17,0-3-4-2-0-1-1-1-3-1-1-1-1-4-3-0,876.38794,113.33123
13,18,0-3-4-3-0-3-1-3-3-1-3-1-2-4-3-0,885.0066,122.465836
13,19,0-3-4-2-0-2-1-3-3-1-2-1-2-4-3-0,887.65594,125.328674
13,20,0-3-4-2-0-2-1-3-3-1-1-1-1-4-4-0,882.31537,120.79344
13,21,0-3-4-3-0-1-1-3-3-1-2-1-3-4-4-0,906.7829,145.38835
13,22,0-3-4-2-0-1-1-1-3-1-2-1-2-4-3-0,882.74316,121.39677
13,23,0-3-4-1-1-1-1-1-1-0-1-1-1-4-4-0,874.75336,113.50601
13,24,0-3-4-2-0-1-1-3-3-1-2-1-1-4-4-0,882.0569,121.32732
13,25,0-3-4-2-0-2-1-3-1-1-1-1-2-4-3-0,881.89056,121.16849
13,26,0-3-4-2-1-3-1-1-1-0-1-1-2-4-3-0,882.1283,121.74603
13,27,0-3-4-2-0-1-1-3-3-1-3-1-2-4-4-0,885.71826,125.65141
13,28,0-3-4-3-0-1-1-1-3-1-2-1-1-4-3-0,881.63574,121.817116
13,29,0-3-4-2-0-1-1-3-1-1-1-1-1-4-4-0,876.69653,117.032036
13,30,0-3-4-1-1-1-1-1-1-1-1-0-2-4-3-0,869.0199,109.43403
13,31,0-3-4-3-0-3-1-1-3-1-2-1-2-4-3-0,882.4379,122.89767
13,32,0-4-4-3-0-2-1-3-1-1-1-1-1-4-3-0,884.76196,125.27951
13,33,0-3-4-2-0-3-1-3-3-1-2-1-2-4-3-0,879.42523,119.944695
