n_subs,rank,genotype,mu_real,sigma_real
7,1,0-4-4-0-1-3-0-0-0-0-0-1-0-4-4-0,1009.98773,77.00012
7,2,0-4-4-0-1-0-0-0-0-0-3-1-0-4-4-0,1009.98773,77.00012
7,3,0-4-4-0-1-0-0-0-0-0-3-1-0-4-3-0,1009.7773,74.902885
7,4,0-3-4-0-1-0-0-0-0-0-3-1-0-4-3-0,1009.7367,72.92693
7,5,0-4-4-0-1-0-0-0-0-0-2-1-0-4-4-0,1007.47595,80.23388
7,6,0-3-4-0-1-0-0-0-0-0-2-1-0-4-3-0,1007.2252,76.282684
7,7,0-4-4-0-1-1-0-0-0-0-0-1-0-4-3-0,1004.8736,78.00374
7,8,0-3-4-0-1-1-0-0-0-0-0-1-0-4-3-0,1004.6489,75.99976
7,9,0-3-4-0-1-4-0-0-0-0-0-1-0-4-4-0,1004.4221,114.008575
7,10,0-4-4-0-0-1-0-0-0-0-3-0-1-4-3-0,1003.45636,50.029366
7,11,0-4-4-1-0-3-0-0-0-0-1-0-0-4-3-0,1003.4042,50.10305
7,12,0-4-4-0-0-1-0-0-0-0-1-1-0-4-3-0,1000.9452,64.48008
7,13,0-3-4-0-0-1-0-0-0-0-1-1-0-4-3-0,1000.6487,62.695583
7,14,0-3-4-1-0-3-0-0-0-0-2-0-0-4-4-0,999.1636,50.273495
7,15,0-4-4-0-0-2-0-0-0-0-2-0-1-4-4-0,997.85254,55.430748
7,16,0-4-4-1-0-3-0-0-0-0-3-0-0-4-3-0,996.4851,46.809166
7,17,0-4-4-0-1-2-0-0-0-0-1-0-0-4-3-0,995.5194,64.91188
7,18,0-4-4-0-0-1-0-0-0-0-2-1-0-4-3-0,995.49316,64.80682
7,19,0-3-4-0-1-2-0-0-0-0-1-0-0-4-3-0,995.19666,62.99956
7,20,0-4-3-1-0-0-0-0-0-0-4-1-0-4-3-0,994.4397,88.98058
7,21,0-4-4-0-1-2-0-0-0-0-2-0-0-4-4-0,989.7477,66.940254
7,22,0-4-4-0-1-4-0-0-0-0-1-0-0-4-4-0,988.6475,103.81526
7,23,0-4-4-0-0-1-0-0-0-0-3-1-0-4-4-0,988.52625,63.743347
7,24,0-4-4-0-1-4-0-0-0-0-1-0-0-4-3-0,988.4031,101.67941
7,25,0-4-4-1-0-1-0-0-0-0-2-0-0-4-4-0,988.1638,55.20892
7,26,0-3-4-0-1-3-0-0-0-0-1-0-0-4-3-0,988.09644,59.88274
7,27,0-4-2-0-1-0-0-0-0-0-3-1-0-4-3-0,986.2225,79.90996
7,28,0-4-4-0-1-4-0-0-0-2-0-0-0-4-4-0,985.67126,114.02582
7,29,0-4-4-0-1-0-1-0-0-0-4-0-0-4-3-0,985.48694,102.09166
7,30,0-4-2-0-1-0-0-0-0-0-1-1-0-4-3-0,985.0193,82.86594
7,31,0-4-4-0-1-2-0-0-0-0-0-0-1-2-4-0,979.82153,78.17187
7,32,0-4-4-0-1-1-0-0-0-0-0-2-0-4-3-0,979.7982,85.54117
7,33,0-4-4-0-0-0-1-0-0-0-3-1-0-4-4-0,979.4733,74.03174
7,34,0-4-4-0-1-2-0-0-0-0-3-0-0-4-3-0,979.4586,61.38938
7,35,0-4-4-0-0-3-0-0-0-0-2-1-0-4-3-0,979.4492,61.385975
7,36,0-3-4-0-1-3-0-0-0-1-0-0-0-4-4-0,979.2977,71.9458
7,37,0-3-4-0-1-2-0-0-0-0-3-0-0-4-3-0,979.1527,59.3705
7,38,0-4-4-0-1-2-0-0-0-0-0-0-1-3-4-0,976.70374,54.98693
7,39,0-4-4-0-1-4-0-0-0-0-2-0-0-4-4-0,975.7449,104.018684
7,40,0-4-4-0-0-2-0-0-0-0-4-1-0-4-3-0,975.57513,101.72453
7,41,0-4-4-0-1-1-0-0-0-0-4-0-0-4-4-0,973.0182,98.86339
7,42,0-4-4-0-0-4-0-0-0-0-1-1-0-4-3-0,972.7842,96.65329
7,43,0-3-4-0-0-4-0-0-0-0-1-1-0-4-3-0,972.60547,94.35133
7,44,0-3-4-1-0-4-0-0-0-0-3-0-0-4-3-0,971.91187,80.535614
7,45,0-4-4-0-0-0-1-0-0-0-2-1-0-4-4-0,971.83887,77.05732
7,46,0-4-4-0-1-3-0-0-0-0-3-0-0-4-4-0,970.38025,60.30305
7,47,0-3-4-2-0-2-0-0-0-0-3-0-0-4-4-0,969.9452,54.59609
7,48,0-4-3-0-1-3-0-0-0-0-0-1-0-4-4-0,969.6687,60.422573
7,49,0-3-4-0-1-0-0-0-0-0-3-1-0-3-3-0,969.2914,56.69632
7,50,0-4-4-0-0-0-0-2-0-0-4-1-0-4-4-0,968.42975,114.937096
7,51,0-3-4-0-1-4-0-0-2-0-0-0-0-4-4-0,968.2577,112.77947
7,52,0-4-4-0-0-4-0-0-1-1-0-0-0-4-3-0,966.9232,91.17527
7,53,0-3-4-3-0-4-0-0-0-0-1-0-0-4-3-0,966.6324,97.36013
7,54,0-4-4-2-0-2-0-0-0-0-1-0-0-4-3-0,964.57275,57.9345
7,55,0-3-4-2-0-2-0-0-0-0-1-0-0-4-3-0,964.431,56.0332
7,56,0-4-4-0-0-2-1-0-0-0-1-0-0-4-4-0,964.3635,65.45343
7,57,0-4-4-1-0-2-0-0-0-0-0-1-0-4-4-0,963.7303,69.70646
7,58,0-4-4-1-0-0-0-0-0-0-3-1-0-4-3-0,963.5735,67.05966
7,59,0-4-4-1-0-4-0-0-0-0-4-0-0-4-4-0,963.37683,122.89402
7,60,0-4-4-1-0-4-0-0-0-0-4-0-0-4-3-0,963.06146,120.52309
7,61,0-3-4-0-1-4-0-0-0-0-1-0-0-3-3-0,962.9365,81.38976
7,62,0-3-2-2-0-1-0-0-0-0-4-0-0-4-4-0,961.8967,97.558586
7,63,0-4-3-0-1-0-0-0-0-1-2-0-0-4-4-0,960.8622,60.326157
7,64,0-4-4-0-1-2-0-0-0-0-0-0-1-4-4-0,960.8511,72.29025
7,65,0-3-4-0-1-2-0-0-0-0-0-0-1-4-4-0,960.6284,70.33338
7,66,0-4-4-1-0-0-0-0-0-0-2-1-0-4-3-0,960.6284,70.33338
7,67,0-3-4-1-0-0-0-0-0-0-2-1-0-4-3-0,960.54504,68.55287
7,68,0-4-2-0-1-3-0-0-0-0-0-1-0-4-4-0,960.5111,82.145546
7,69,0-4-4-0-1-2-0-0-0-0-4-0-0-4-3-0,960.3246,97.033745
7,70,0-4-3-0-0-1-0-0-0-0-2-1-0-4-4-0,960.11487,50.04798
7,71,0-3-4-0-1-0-0-0-0-0-3-0-1-4-4-0,960.0335,63.997784
7,72,0-4-4-0-0-4-0-0-0-0-1-0-2-4-4-0,959.99304,94.56667
7,73,0-3-4-0-1-2-0-0-0-0-1-0-0-3-4-0,959.9048,48.3246
7,74,0-4-2-0-0-1-0-0-0-0-3-1-0-4-3-0,958.4442,68.233376
7,75,0-4-4-0-0-0-0-0-0-0-2-1-1-4-4-0,958.31616,73.4953
7,76,0-4-4-0-0-1-0-0-0-0-1-2-0-4-4-0,958.2814,75.454865
7,77,0-4-4-0-0-4-0-0-2-0-0-1-0-4-3-0,958.0197,105.59639
7,78,0-4-4-0-0-0-0-0-1-0-3-0-1-4-4-0,956.22107,50.34298
7,79,0-3-4-1-0-0-1-0-0-0-4-0-0-4-4-0,956.18396,96.60398
7,80,0-3-4-1-1-3-0-0-0-0-0-0-0-4-3-0,956.11115,66.65589
7,81,0-4-4-1-0-3-0-1-0-0-0-0-0-4-3-0,955.8819,48.474606
7,82,0-3-4-0-1-0-0-0-1-0-2-0-0-4-4-0,954.2651,61.534386
7,83,0-4-4-0-0-2-0-1-0-0-0-1-0-4-3-0,954.2651,61.534386
7,84,0-3-4-0-0-4-0-1-0-0-0-1-0-4-3-0,953.3578,90.61177
7,85,0-3-4-1-0-0-0-0-0-0-3-2-0-4-3-0,952.90955,75.829666
7,86,0-4-4-1-0-2-0-0-0-0-1-0-0-3-4-0,952.28906,37.456448
7,87,0-4-2-0-0-1-0-0-0-0-1-1-0-4-4-0,952.009,72.84502
7,88,0-4-4-0-0-2-1-0-0-0-2-0-0-4-4-0,951.5726,65.65137
7,89,0-4-4-0-0-1-1-0-0-0-2-0-0-4-4-0,951.49506,65.32978
7,90,0-4-4-0-1-0-0-0-2-0-3-0-0-4-4-0,951.1875,72.077126
7,91,0-3-4-0-0-2-1-0-0-0-2-0-0-4-3-0,951.119,61.9842
7,92,0-4-4-3-0-4-0-2-0-0-0-0-0-4-4-0,950.5422,114.91775
7,93,0-4-2-0-0-0-1-0-0-0-3-1-0-4-3-0,950.11365,75.80809
7,94,0-4-4-0-3-0-0-0-0-0-3-1-0-4-3-0,949.036,76.10882
7,95,0-4-4-0-0-3-0-1-0-0-0-0-1-4-3-0,948.6516,47.18359
7,96,0-4-4-1-1-4-0-0-0-0-0-0-0-2-3-0,948.23285,112.25259
7,97,0-3-4-1-1-1-0-0-0-0-0-0-0-4-4-0,948.0867,71.18248
7,98,0-4-4-3-0-4-0-0-0-1-0-0-0-4-4-0,948.06195,111.6352
7,99,0-3-4-0-1-0-0-0-2-0-4-0-0-4-4-0,947.744,105.659164
7,100,0-4-4-0-1-2-1-0-0-0-0-0-0-4-3-0,947.6179,75.828896
8,1,0-4-4-2-0-3-0-0-0-0-3-0-2-4-4-0,1014.26025,65.917564
8,2,0-3-4-2-0-4-0-0-0-0-3-0-3-4-3-0,1006.30945,106.16738
8,3,0-4-4-1-0-2-0-0-0-0-2-0-1-4-3-0,1000.8312,57.66253
8,4,0-4-4-3-0-3-0-0-0-0-4-0-1-4-3-0,998.06177,104.396126
8,5,0-4-4-2-0-2-0-0-0-0-3-0-1-4-3-0,993.46606,60.288494
8,6,0-4-4-2-0-2-0-0-0-0-4-0-1-4-4-0,993.3505,100.267525
8,7,0-4-4-2-0-2-0-0-0-0-3-0-2-4-4-0,992.8137,69.26712
8,8,0-3-4-1-0-1-0-0-0-0-2-1-0-4-4-0,987.25354,70.03731
8,9,0-4-4-1-0-2-0-0-0-0-3-0-3-4-3-0,985.89154,71.28887
8,10,0-3-4-1-0-1-0-0-0-0-3-0-2-4-3-0,984.65,58.114555
8,11,0-4-4-1-0-2-0-0-0-0-4-1-0-4-3-0,981.53864,107.44584
8,12,0-4-4-0-1-4-0-0-0-0-2-0-1-4-3-0,981.48663,107.530365
8,13,0-4-4-2-0-4-0-0-0-0-1-0-2-4-4-0,981.19147,105.78172
8,14,0-4-4-1-0-3-0-0-0-0-2-1-0-4-3-0,976.90735,66.34863
8,15,0-3-4-0-1-4-0-0-0-0-3-0-2-4-4-0,975.9601,110.39345
8,16,0-3-4-0-1-2-0-0-0-0-2-1-0-4-4-0,975.1668,80.61776
8,17,0-3-4-2-0-3-0-0-0-0-1-0-2-4-3-0,974.5981,64.15188
8,18,0-4-4-0-0-3-0-0-0-0-1-1-1-4-4-0,973.60547,69.45494
8,19,0-3-4-3-0-4-0-1-0-0-0-0-1-4-4-0,972.4004,105.52676
8,20,0-4-4-2-0-3-0-0-0-0-3-1-0-4-3-0,972.2244,69.87305
8,21,0-4-4-0-1-4-0-0-1-0-0-1-0-4-4-0,968.5071,117.360756
8,22,0-4-4-0-1-4-0-0-0-0-2-0-3-4-3-0,968.4144,124.459076
8,23,0-3-4-2-0-3-0-0-0-0-2-1-0-4-3-0,968.3757,70.98849
8,24,0-4-4-0-0-1-0-0-0-0-3-1-1-4-3-0,968.2732,68.209076
8,25,0-4-4-2-0-2-0-0-0-0-2-0-2-4-4-0,968.00354,72.71011
8,26,0-3-4-2-0-2-0-0-0-0-2-0-2-4-4-0,967.8107,70.463005
8,27,0-4-4-0-0-3-0-0-0-0-3-1-1-4-3-0,964.3497,64.498314
8,28,0-4-4-0-0-4-0-0-0-0-2-1-2-4-4-0,964.3279,113.46441
8,29,0-4-4-1-0-2-0-0-0-0-1-0-2-4-4-0,964.2218,65.57876
8,30,0-3-4-2-0-1-0-0-0-0-2-0-1-4-4-0,964.05914,63.678753
8,31,0-3-4-0-1-2-0-0-0-0-3-1-0-4-4-0,963.72437,77.22999
8,32,0-4-4-2-0-2-0-0-0-0-1-0-1-4-3-0,962.7577,63.675915
8,33,0-4-4-2-0-4-0-0-0-0-2-0-3-3-4-0,962.4555,96.527054
8,34,0-4-4-2-0-4-0-0-0-0-1-0-3-3-4-0,962.2423,96.33648
8,35,0-3-4-1-0-3-0-1-0-0-0-1-0-4-3-0,961.74774,61.46481
8,36,0-3-4-2-0-1-0-0-0-0-3-0-3-4-3-0,961.4966,74.58598
8,37,0-4-4-3-0-1-0-0-0-0-4-1-0-4-3-0,959.0804,124.204765
8,38,0-3-4-2-1-3-0-0-0-0-3-0-0-4-4-0,958.3002,72.57587
8,39,0-4-4-2-1-3-0-0-0-0-1-0-0-4-3-0,957.38165,76.82195
8,40,0-3-4-0-1-3-1-0-0-0-0-1-0-4-4-0,956.6432,84.138596
8,41,0-4-4-0-0-4-0-0-0-0-3-1-2-4-3-0,955.558,107.81094
8,42,0-4-4-0-1-2-0-0-0-0-1-0-2-4-4-0,954.2041,78.72209
8,43,0-4-4-2-0-4-0-3-2-0-0-0-0-4-4-0,954.1911,108.441505
8,44,0-3-4-2-0-4-0-4-0-0-0-0-1-4-3-0,953.6623,122.39278
8,45,0-4-4-3-1-3-0-0-0-0-4-0-0-4-3-0,952.1677,119.98839
8,46,0-4-4-0-1-0-0-1-0-0-2-1-0-4-3-0,951.4657,78.809135
8,47,0-3-3-2-0-2-0-0-0-0-4-0-1-4-4-0,950.7272,78.45903
8,48,0-4-4-0-1-4-0-0-1-0-1-0-0-4-3-0,950.50476,101.353905
8,49,0-4-4-2-0-2-0-4-3-0-0-0-0-4-3-0,950.1049,91.63396
8,50,0-4-4-0-2-4-0-0-0-0-1-0-1-4-3-0,949.11584,124.14187
8,51,0-3-4-1-0-1-0-0-1-0-3-0-0-4-4-0,947.77124,47.944744
8,52,0-3-4-1-0-4-0-1-1-0-0-0-0-4-4-0,947.66547,84.53431
8,53,0-4-4-1-0-2-0-0-0-0-1-0-3-4-4-0,946.6488,76.78585
8,54,0-4-4-1-0-4-0-2-3-0-0-0-0-4-4-0,946.58813,102.730515
8,55,0-4-4-1-0-1-0-0-0-0-1-0-2-4-4-0,946.5217,65.34315
8,56,0-4-4-0-2-4-0-0-0-0-2-0-1-4-3-0,946.43933,124.201355
8,57,0-3-4-1-0-1-0-0-0-0-1-0-2-4-3-0,946.1482,61.40411
8,58,0-4-3-2-0-4-0-0-0-0-3-0-2-4-4-0,946.125,82.30301
8,59,0-4-3-2-0-4-0-0-0-0-3-0-2-4-3-0,945.81433,79.47158
8,60,0-4-4-1-0-4-0-3-3-0-0-0-0-4-4-0,945.20856,93.77383
8,61,0-4-4-0-1-3-0-0-0-0-4-1-0-4-3-0,945.1326,112.80214
8,62,0-3-4-0-0-3-0-0-0-0-1-1-2-4-3-0,944.6405,73.06525
8,63,0-4-4-1-0-4-0-1-0-0-0-0-3-4-4-0,944.6001,107.42454
8,64,0-4-3-2-0-4-0-0-0-0-2-0-2-4-3-0,943.73035,83.099655
8,65,0-4-4-1-0-1-0-0-0-0-2-0-3-4-3-0,943.2473,74.4847
8,66,0-4-4-1-1-0-0-0-1-0-2-0-0-4-4-0,943.11414,70.15177
8,67,0-4-4-0-1-0-0-0-1-0-2-1-0-4-3-0,942.67456,78.46226
8,68,0-4-4-0-1-2-0-0-1-0-1-0-0-4-4-0,941.7073,66.04789
8,69,0-3-4-1-0-0-0-0-3-0-3-1-0-4-4-0,939.3258,69.55546
8,70,0-4-4-0-1-1-0-0-1-0-1-0-0-4-3-0,939.0834,63.695168
8,71,0-3-4-1-0-3-0-1-0-0-0-0-1-4-3-0,938.958,50.64855
8,72,0-4-4-0-1-3-0-0-1-0-0-2-0-4-3-0,938.63916,84.33255
8,73,0-4-4-0-0-4-0-0-2-0-1-0-1-4-3-0,937.31555,98.51728
8,74,0-4-4-0-1-2-0-2-0-0-0-1-0-4-3-0,936.8134,90.96322
8,75,0-4-3-2-0-4-0-3-0-0-0-0-2-4-3-0,936.6952,85.184586
8,76,0-4-4-1-0-4-0-1-3-0-0-0-0-4-3-0,936.3533,88.026955
8,77,0-4-4-0-1-0-0-0-2-0-3-1-0-4-4-0,934.5725,89.69778
8,78,0-3-2-4-0-4-0-0-0-0-3-0-2-4-4-0,933.95715,123.48475
8,79,0-4-4-0-1-3-0-0-0-0-1-2-0-4-4-0,933.8113,88.80886
8,80,0-3-4-1-0-3-0-2-3-0-0-0-0-4-3-0,933.4536,61.36229
8,81,0-3-4-0-0-0-0-1-1-0-3-0-1-4-4-0,933.2096,47.780437
8,82,0-4-4-1-1-0-0-0-0-0-3-0-1-4-4-0,931.91425,73.6214
8,83,0-3-4-0-0-3-0-2-0-0-2-0-1-4-3-0,931.9049,58.147884
8,84,0-3-4-3-0-1-0-0-1-0-3-0-0-4-4-0,931.8025,62.890102
8,85,0-4-4-0-0-3-0-1-0-1-0-0-1-4-4-0,931.7585,62.419235
8,86,0-4-4-0-0-1-0-0-0-1-1-1-0-4-4-0,931.37036,77.08672
8,87,0-4-4-2-0-3-0-0-1-0-3-0-0-4-3-0,931.1564,49.956295
8,88,0-4-4-0-0-2-1-0-0-0-4-0-1-4-3-0,930.4811,98.032486
8,89,0-3-4-0-1-4-0-0-2-0-2-0-0-4-4-0,930.20184,113.3588
8,90,0-3-4-0-1-2-0-0-0-1-2-0-0-4-3-0,929.8385,75.520584
8,91,0-4-4-2-0-4-0-0-0-0-1-0-1-2-4-0,929.6232,104.534325
8,92,0-3-4-1-1-3-0-2-0-0-0-0-0-4-4-0,929.37463,80.45465
8,93,0-4-4-0-1-2-0-0-1-0-0-2-0-4-3-0,929.33264,88.14275
8,94,0-3-4-0-0-0-0-0-2-0-3-1-1-4-4-0,929.2051,80.667244
8,95,0-4-4-1-1-3-0-0-0-0-0-0-1-3-4-0,929.0056,56.865513
8,96,0-4-4-0-2-2-0-0-0-0-3-0-2-4-3-0,928.82764,84.014694
8,97,0-4-4-0-1-2-0-1-0-0-2-0-0-4-4-0,928.6584,66.55709
8,98,0-4-4-0-0-3-0-0-0-1-1-0-1-4-4-0,928.6012,66.19072
8,99,0-4-4-0-0-4-0-0-2-0-1-2-0-4-3-0,928.4843,117.252045
8,100,0-4-4-0-0-0-1-2-0-0-2-1-0-4-4-0,928.2574,88.67252
9,1,0-3-4-3-0-4-0-1-0-0-1-0-3-4-4-0,996.7228,119.82962
9,2,0-3-4-1-1-2-0-0-0-0-3-0-1-4-4-0,989.02783,74.02108
9,3,0-3-4-1-1-2-0-0-0-0-3-0-1-4-3-0,988.74585,71.770065
9,4,0-3-4-3-0-4-0-4-3-0-0-0-2-4-3-0,986.5733,139.93855
9,5,0-3-4-1-1-3-0-0-0-0-1-0-1-4-3-0,986.0008,72.59052
9,6,0-3-4-2-0-4-0-1-0-0-1-0-3-4-3-0,984.82324,108.6985
9,7,0-3-4-1-0-1-0-0-0-0-1-1-1-4-3-0,980.68567,75.210236
9,8,0-4-4-3-0-3-0-0-0-0-2-1-2-4-3-0,975.92737,99.70127
9,9,0-3-4-1-0-4-0-0-0-0-2-1-1-4-4-0,974.71545,109.05495
9,10,0-3-4-3-0-3-0-4-2-0-0-0-1-4-3-0,973.95,111.191154
9,11,0-3-4-2-0-4-0-1-0-0-2-0-3-4-3-0,973.7325,108.90551
9,12,0-3-4-2-0-2-0-0-0-0-1-1-1-4-3-0,972.2234,82.23761
9,13,0-3-4-1-1-4-0-0-0-0-3-0-1-4-4-0,971.3104,109.838
9,14,0-3-4-1-1-4-0-0-0-0-1-0-3-4-4-0,965.37805,129.85721
9,15,0-3-4-1-1-1-0-0-0-0-3-1-0-4-3-0,964.38074,83.381996
9,16,0-3-4-1-0-0-0-3-4-0-4-0-1-4-4-0,964.37427,122.82589
9,17,0-3-4-2-0-0-0-0-1-0-4-1-2-4-3-0,962.40466,122.82557
9,18,0-3-4-1-0-4-0-1-0-0-1-0-3-4-3-0,962.27344,103.225365
9,19,0-3-4-1-1-0-0-0-1-0-3-0-1-4-4-0,962.0475,70.93117
9,20,0-3-4-2-0-4-0-3-0-0-1-0-3-4-3-0,961.34204,112.48219
9,21,0-3-4-3-1-4-0-0-0-0-1-0-2-4-4-0,957.62384,134.85773
9,22,0-4-4-3-1-3-0-0-0-0-1-0-1-4-4-0,956.4182,98.64105
9,23,0-3-4-1-0-4-0-1-0-0-2-0-3-4-4-0,951.3188,106.6339
9,24,0-3-4-1-0-3-0-1-0-0-3-0-2-4-4-0,951.2363,56.564526
9,25,0-3-4-3-0-1-0-0-1-0-3-0-1-4-4-0,950.79834,69.84286
9,26,0-3-4-1-0-0-1-0-1-0-4-0-3-4-3-0,950.41797,112.522675
9,27,0-4-4-4-0-4-0-0-0-0-1-1-1-4-3-0,947.4016,137.05579
9,28,0-3-4-0-1-4-0-0-3-0-1-0-1-4-4-0,947.36053,111.18274
9,29,0-4-4-1-0-0-0-1-1-0-4-0-2-4-4-0,945.8635,98.94148
9,30,0-3-4-3-0-4-0-1-0-1-0-0-3-4-3-0,945.6013,124.75475
9,31,0-3-4-2-0-4-0-1-1-0-0-0-1-4-3-0,945.57214,93.87122
9,32,0-3-4-2-0-4-0-3-0-0-2-0-1-4-4-0,944.0737,101.14944
9,33,0-4-4-1-0-4-0-3-0-0-1-0-2-4-3-0,943.9154,100.56042
9,34,0-3-4-1-1-4-0-0-0-0-1-1-0-4-3-0,942.82806,120.54006
9,35,0-4-4-2-0-3-0-1-0-0-2-0-1-4-3-0,941.9426,61.201275
9,36,0-3-4-1-0-0-0-1-4-0-1-0-2-3-3-0,941.57434,69.70728
9,37,0-3-4-1-0-0-0-3-3-0-4-0-1-4-3-0,940.68567,94.91523
9,38,0-4-4-3-0-1-0-0-3-0-4-0-4-4-4-0,940.582,139.56071
9,39,0-3-4-1-1-0-0-0-0-0-1-1-1-4-3-0,938.73486,94.69982
9,40,0-3-4-3-0-3-0-1-0-0-4-0-2-4-4-0,938.2572,109.67771
9,41,0-3-4-2-0-4-0-1-2-0-0-0-1-4-3-0,938.0425,106.21566
9,42,0-3-4-1-0-3-0-3-0-0-0-1-2-4-3-0,937.9514,80.41159
9,43,0-4-4-3-0-4-0-3-0-1-0-0-1-4-4-0,936.5343,122.10854
9,44,0-3-4-3-0-4-0-3-0-1-0-0-1-4-4-0,936.38745,119.09291
9,45,0-4-4-4-0-4-0-0-0-2-1-0-3-4-4-0,935.8092,142.17209
9,46,0-3-4-4-0-4-0-0-0-2-1-0-3-4-3-0,935.4346,133.90546
9,47,0-3-4-1-0-3-0-1-0-0-0-1-2-4-4-0,934.6283,79.348114
9,48,0-4-4-2-1-2-0-0-0-0-1-0-3-4-4-0,934.013,106.75039
9,49,0-3-4-0-1-3-0-0-1-0-2-0-1-4-3-0,933.89905,65.26182
9,50,0-4-4-1-0-2-0-1-0-0-2-0-2-4-4-0,933.69525,65.85876
9,51,0-3-4-1-0-2-0-1-0-0-2-0-2-4-4-0,933.5171,63.6549
9,52,0-3-4-0-0-4-0-0-2-0-1-1-1-4-3-0,933.3851,113.16152
9,53,0-4-4-1-0-3-0-0-1-0-2-0-1-4-4-0,933.27234,56.49508
9,54,0-3-4-3-0-3-0-3-3-0-0-0-1-4-4-0,933.0423,78.257225
9,55,0-3-4-1-0-3-0-0-1-0-2-0-1-4-3-0,932.8362,52.423584
9,56,0-4-4-1-0-0-0-1-3-0-3-0-1-4-4-0,932.2912,59.02238
9,57,0-4-4-2-0-3-0-2-0-0-1-0-2-4-4-0,932.151,82.34424
9,58,0-3-4-1-0-3-0-2-0-0-2-0-3-4-3-0,931.849,80.663246
9,59,0-3-4-2-0-0-0-1-2-0-3-0-2-4-3-0,931.6449,77.17
9,60,0-3-4-2-0-3-0-4-1-0-1-0-0-4-4-0,930.9896,84.45281
9,61,0-4-4-0-1-4-0-0-3-0-2-0-2-4-3-0,930.9386,118.62599
9,62,0-3-4-2-0-3-0-2-0-0-2-0-2-4-3-0,930.577,77.529945
9,63,0-3-4-1-0-1-0-0-3-0-3-0-1-4-4-0,930.0248,57.21789
9,64,0-3-4-1-1-4-0-0-0-0-0-1-1-4-3-0,929.4944,127.19673
9,65,0-4-4-1-0-3-0-1-1-0-0-1-0-4-4-0,929.3426,66.22411
9,66,0-4-4-1-2-1-0-0-0-0-2-0-1-4-4-0,928.9425,93.01386
9,67,0-3-4-0-0-1-0-4-2-0-1-0-2-4-3-0,928.53406,96.09077
9,68,0-3-4-2-0-1-0-2-3-0-1-0-0-4-3-0,928.4398,71.02459
9,69,0-4-4-0-1-1-0-0-1-0-2-0-1-4-4-0,928.2229,72.2656
9,70,0-3-4-2-0-3-0-1-1-0-0-0-1-4-4-0,928.2182,60.16806
9,71,0-3-4-0-0-2-0-3-4-0-2-0-2-4-3-0,928.18774,89.48841
9,72,0-3-4-0-1-4-0-0-3-0-1-0-2-4-4-0,928.1549,118.33392
9,73,0-4-4-0-1-4-0-1-0-0-2-0-2-4-4-0,928.11206,116.10024
9,74,0-3-4-2-0-3-0-0-0-1-3-0-1-4-3-0,928.0526,68.78402
9,75,0-4-4-2-0-4-0-1-1-0-0-1-0-4-4-0,927.39166,108.77499
9,76,0-3-4-0-1-0-0-1-2-0-3-0-1-4-3-0,925.7097,74.760376
9,77,0-3-4-1-0-0-0-4-4-0-1-0-3-4-3-0,925.637,131.28091
9,78,0-3-4-0-0-2-0-4-2-0-1-0-2-4-4-0,925.35315,98.76753
9,79,0-3-4-1-1-4-0-1-0-0-1-0-0-4-4-0,924.8778,107.83352
9,80,0-4-4-1-0-3-0-3-3-0-0-0-1-4-4-0,924.7338,62.414627
9,81,0-3-4-0-0-0-0-1-4-1-2-0-1-4-4-0,924.6765,95.56023
9,82,0-3-4-2-0-4-0-0-0-0-2-2-1-4-3-0,924.1362,120.67864
9,83,0-4-4-0-0-0-0-2-4-0-2-1-1-4-4-0,924.0761,116.92742
9,84,0-4-4-0-0-1-0-3-2-0-2-0-2-4-3-0,923.7681,73.46927
9,85,0-4-4-0-0-2-0-3-3-0-2-0-3-4-4-0,923.7438,78.50657
9,86,0-4-4-0-1-2-0-1-0-0-4-0-1-4-4-0,923.37854,104.51088
9,87,0-4-4-2-0-4-0-2-4-0-0-0-3-4-4-0,922.9717,156.07384
9,88,0-3-4-0-0-2-0-2-1-0-1-0-2-4-4-0,922.9436,70.64555
9,89,0-4-4-2-0-4-0-3-1-0-0-0-2-2-3-0,922.85693,110.26272
9,90,0-3-4-1-0-4-0-0-3-0-1-1-0-4-4-0,922.8514,105.12059
9,91,0-3-4-1-0-3-0-1-1-0-0-0-1-4-3-0,922.3394,51.223816
9,92,0-3-4-0-1-0-0-2-1-0-3-0-1-4-4-0,921.96094,75.806496
9,93,0-3-2-2-0-0-0-1-4-0-1-0-1-4-4-0,921.93665,99.01859
9,94,0-3-4-3-0-2-0-1-0-0-2-0-2-4-4-0,921.88416,82.318
9,95,0-3-4-0-1-0-0-1-1-0-2-0-1-4-3-0,921.87305,65.9359
9,96,0-3-4-2-0-2-0-1-0-0-1-0-1-4-4-0,921.4015,64.51762
9,97,0-4-4-2-0-3-0-4-3-1-0-0-0-4-4-0,920.9498,103.91085
9,98,0-3-4-3-0-4-0-0-1-0-1-0-1-4-4-0,920.57153,105.240746
9,99,0-3-4-3-0-2-0-1-0-0-4-0-1-4-4-0,920.14655,108.835625
9,100,0-3-4-2-0-3-0-1-1-0-1-0-0-4-4-0,920.134,54.095215
10,1,0-4-4-4-0-3-0-4-4-0-3-0-4-4-4-0,1038.9995,172.83865
10,2,0-3-4-4-0-2-0-4-4-0-3-0-4-4-4-0,1038.9451,172.86137
10,3,0-4-4-4-0-3-0-4-4-0-2-0-4-4-4-0,1038.9131,177.14465
