Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Pos9,Pos10,Pos11,Pos12,Pos13,Pos14,Pos15,Pos16,target
0,2,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0.6645605852634321
0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1.6043302474996273
2,0,4,3,4,0,0,0,0,0,0,1,0,0,1,0,-1.5734962931915684
0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0.6571110288929634
1,0,0,4,0,0,0,0,0,4,0,1,0,0,0,3,-1.5064306320302943
0,1,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0.17655227989265368
4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37239359550384404
0,3,4,0,0,0,1,0,3,0,0,0,2,0,0,0,1.136677259626969
0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0.747548114088956
0,1,0,0,3,0,0,2,0,0,2,2,0,2,0,0,0.12016469415393072
0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0.13573354884760666
4,0,0,0,0,2,1,4,0,3,0,0,0,3,0,0,0.26133057472950505
0,4,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0.8147800768637763
0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,4,0.8263818821579371
0,0,0,4,0,0,0,4,0,2,0,4,0,0,0,0,-0.8496670083965379
3,0,0,0,0,0,0,0,0,4,4,3,3,2,0,0,-3.0269013394460935
4,0,0,2,0,0,0,0,1,0,0,0,3,4,1,0,0.44590495602290475
0,0,0,0,3,2,0,0,0,0,0,0,3,0,0,3,-0.6478841896831772
2,4,4,2,0,0,0,0,0,0,0,0,0,3,0,0,-1.2146998060480543
0,0,0,0,0,0,1,0,0,0,0,4,0,1,3,0,0.3563643877072141
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0.022449645615993708
2,0,0,0,0,2,3,0,3,0,0,0,0,0,2,4,-0.7761269230533194
0,3,2,3,2,0,0,0,0,0,0,0,3,3,0,0,-1.1806964174927226
0,0,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0.26869849212605157
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0.35892996805438565
0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,1.178127936803494
2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,-0.09270363893517002
0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0.6161002950759125
0,1,0,3,0,1,0,0,4,0,0,0,0,0,1,3,-0.3919112342791868
1,0,0,1,0,4,0,3,0,2,2,0,0,0,0,0,-1.2276667964061487
0,0,0,0,2,0,0,0,3,3,1,0,3,2,0,0,-0.5857493713635642
0,0,0,1,1,0,2,0,0,0,0,4,0,0,0,3,-1.06004988827954
0,2,3,1,0,0,0,0,0,0,3,0,0,0,0,0,1.5109103160897464
0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0403813932998536
0,0,0,1,0,0,0,2,1,0,0,0,0,4,0,2,0.3048328090840564
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1351749266093748
0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.6999861796952862
0,3,0,1,3,0,3,1,1,0,0,0,0,0,0,0,-0.10111623283135954
0,0,0,3,0,0,4,0,0,4,0,0,0,0,2,0,0.139684724002192
0,4,0,0,0,1,0,2,0,0,0,0,4,2,0,1,-0.9695508179366809
0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0.5136592570475471
0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0.02932697325257627
4,0,0,2,0,0,0,2,0,3,0,0,0,0,4,2,-0.4589096188786161
0,0,0,0,0,1,0,0,0,0,0,2,0,4,0,0,0.9198343179741016
2,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,-0.5474077784439384
0,1,4,0,0,2,0,0,0,0,2,0,2,0,0,0,0.7675209378759186
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.549219404603088
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.18702247829827104
0,0,2,0,0,1,0,0,0,0,0,4,1,0,1,0,-0.3525302562748934
3,0,3,0,0,0,0,4,4,0,0,0,0,0,0,0,-0.5697428410596905
0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0.8685846961775479
0,0,0,0,0,0,3,4,4,3,0,3,0,0,2,0,-2.792162832342746
0,0,0,1,4,0,0,0,0,0,0,0,0,4,0,0,0.022194145864271583
0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,3,-0.8039582539967913
1,0,0,0,3,0,0,1,0,1,0,2,0,0,0,0,-1.1715059855949896
2,0,0,1,0,0,0,0,2,4,0,0,0,4,0,1,-0.25881476154275523
0,0,0,0,3,0,0,0,0,3,0,0,0,2,4,0,0.7313503369295031
0,3,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0.9401132879132756
1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,-0.1688198874555121
0,0,0,4,0,4,0,0,2,0,0,0,0,0,0,0,-0.144203469068469
4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06229324447251609
0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0.9934953499453538
0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1.415544655801369
0,0,0,3,2,0,0,4,0,0,0,0,0,0,0,4,-0.9289664209834497
0,0,0,0,0,0,0,0,3,0,0,0,1,4,0,0,1.3731309410991244
0,0,0,0,0,3,4,3,0,0,1,0,0,2,0,0,-0.41547995250088543
0,0,4,0,0,1,0,0,1,0,0,4,0,0,4,3,-0.1176677788778112
0,0,0,1,0,0,0,2,0,4,2,0,0,0,0,0,-0.8191015277430721
0,0,1,0,0,0,2,1,0,0,0,2,0,0,2,4,0.07751135394489383
3,3,0,4,0,0,0,0,4,0,2,0,4,0,0,0,-0.596949785035937
0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,4,0.7496858457394565
1,0,0,1,0,0,1,0,4,0,0,2,0,0,0,0,-0.6991028189062969
0,1,0,1,2,0,0,3,0,0,0,0,0,3,1,0,0.43381936421660827
0,1,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1.0919935278998116
0,1,0,0,3,1,0,3,2,0,0,0,3,0,0,0,-0.5027792286158209
1,0,0,0,0,0,4,0,0,0,0,1,3,0,2,2,-0.9451173313245388
3,0,0,0,2,2,0,0,0,0,2,0,0,0,4,1,-0.05146990977268155
3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,-0.25744277323099446
0,0,0,0,0,4,0,2,0,4,2,0,0,0,0,0,-0.5806219902513483
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3016277234411558
0,2,3,0,3,0,0,0,3,1,0,0,0,0,0,2,0.14588853010391048
2,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,-0.5890678444702471
0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,4,-0.600158650260964
0,0,0,4,0,2,0,0,0,3,4,0,0,2,0,2,-1.2489518911072806
0,0,0,4,0,0,0,1,0,1,4,0,0,4,0,1,-0.8875618547088627
1,0,0,1,0,0,0,0,0,4,0,0,0,3,1,0,-0.780285219308413
0,0,0,0,0,0,1,0,2,0,0,3,0,2,0,0,0.6695768466611417
0,3,0,0,1,0,3,0,3,0,3,0,0,0,0,4,0.6562613788310248
0,0,0,0,1,0,0,0,0,2,2,2,0,0,0,0,-0.20229413451319522
0,0,1,0,0,0,0,0,2,0,2,2,0,3,0,0,0.75462727141107
1,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,-2.1901721569634582
0,0,0,0,0,0,2,3,0,4,0,0,0,1,0,0,0.0761582635437629
0,0,0,0,0,0,0,0,0,0,2,0,4,0,4,0,0.8386330196613548
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,-0.7708491145724862
0,0,4,0,4,0,3,0,0,0,0,0,4,0,0,0,-0.38270190447082353
0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,1.2432342625906168
0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,1,-0.05926718769874791
0,0,2,0,0,4,4,0,0,0,0,0,0,1,0,3,-1.6462812180259991
0,2,0,0,4,0,4,0,0,0,4,3,2,0,0,0,-1.7004789138808813
0,0,0,0,0,0,2,0,0,0,2,0,2,3,0,0,0.6755720198295023
0,4,1,0,0,0,1,0,0,0,1,0,0,0,3,3,1.5671641046212068
0,0,3,0,0,0,2,0,0,4,0,0,0,0,3,0,1.4326185400976432
0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0.6055363630335682
0,0,0,1,0,0,4,0,0,3,4,4,0,0,2,0,-1.373445279008369
0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,4,0.18871724292359732
0,0,0,3,0,0,0,0,4,3,0,0,2,1,0,0,-0.4292852541745404
0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0.5190829573984462
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.1185428245861233
0,0,3,0,0,0,0,0,0,0,0,0,2,3,0,0,1.7243395391663554
1,0,1,0,2,0,1,2,3,0,0,0,0,0,0,0,-1.1042944325636501
0,0,0,0,0,1,4,0,0,0,4,0,0,1,3,0,0.18723337898090564
3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.08065596627377718
0,0,0,3,0,0,0,4,0,3,0,2,0,0,0,1,-1.1996744552641063
0,0,4,2,0,0,4,0,3,0,0,2,0,0,1,0,0.04177767269225068
0,3,0,0,0,0,3,0,0,2,1,0,0,0,4,2,0.6306607572583546
1,4,0,4,0,0,2,0,0,2,0,0,3,0,0,0,-1.176531317989802
4,2,0,0,4,0,0,0,0,0,4,0,3,0,3,0,0.06678792353682941
0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,-0.18451195652649766
2,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,-0.06761326094951825
2,2,4,0,0,0,0,0,0,4,0,1,0,0,4,0,0.9616621974468066
0,0,0,2,1,0,0,0,4,4,4,0,2,0,0,0,-3.198698465404127
0,2,0,0,1,0,0,0,0,0,4,0,2,2,0,3,-0.1732359512116033
0,0,0,1,3,0,4,1,3,0,0,0,0,0,0,3,-1.2355804854616976
0,0,0,0,0,3,0,0,4,0,0,2,0,2,0,0,0.37999735882505603
0,0,0,0,0,2,0,0,0,3,0,0,0,2,2,2,0.04970572415987906
0,4,4,2,0,0,2,0,4,1,0,0,0,0,0,0,0.7319316366604917
0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,2,-0.5494011300572238
0,0,0,0,0,0,0,0,0,4,1,4,2,4,0,0,-1.0477639786205624
3,0,1,0,4,0,0,1,1,0,0,0,0,1,0,0,-0.649307580311852
4,0,4,4,0,0,1,0,0,2,0,0,0,0,1,0,-1.2252236745198621
4,1,0,0,0,2,0,0,0,4,0,0,3,0,0,2,-0.35628791682462485
0,3,0,0,0,1,0,2,0,0,0,0,2,0,0,1,-0.5120225746633187
0,0,2,0,0,0,0,4,3,0,0,0,4,0,1,1,-1.1128748399062365
0,4,0,1,0,0,0,2,0,2,0,0,4,0,0,4,-0.9597284399074704
0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,1,-0.06551861653525484
0,1,0,0,4,0,3,1,0,1,0,0,0,0,0,4,-0.2883529517743569
0,3,1,0,0,4,0,0,0,2,0,0,0,0,1,0,1.041013012350633
1,0,0,0,2,0,1,0,0,2,0,0,0,1,0,2,-0.9670457109035265
0,0,0,1,0,0,1,4,0,0,0,0,0,2,4,0,1.283018899965973
1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,4,-0.30125795698558383
2,0,0,2,0,0,0,4,0,0,0,0,0,4,0,0,0.275092789166923
0,0,0,0,0,0,0,4,0,0,1,0,1,0,1,0,0.07152071627508505
0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,1.643348385619818
0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,-0.14206195783584216
0,4,0,3,0,2,0,0,0,1,3,0,3,0,0,0,0.19765141915318354
0,0,0,0,0,2,3,0,0,3,2,0,0,0,0,0,-0.16693614372388288
0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0.591418111959876
0,0,0,1,0,0,0,0,0,4,0,0,3,3,1,4,-1.7053084639215634
2,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,-0.17459433302771027
0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,0,0.6055590405263249
0,1,0,2,4,0,0,2,0,0,4,1,0,0,0,0,-1.226010583518508
0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0.5647244352363481
3,0,0,0,1,0,3,2,0,0,0,2,1,0,0,0,-0.9567176247858491
0,0,0,0,2,0,0,0,0,0,0,0,2,3,0,2,-0.4365617056836355
1,0,4,1,0,0,0,0,0,0,0,4,2,0,0,0,-1.2273878632452453
0,0,4,0,0,0,4,0,0,4,3,0,0,3,4,0,0.5853934580509327
2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,4,-0.9061143115328522
4,0,0,2,1,0,0,4,0,0,0,4,0,1,0,0,-0.20196153128610145
0,3,3,0,0,4,0,2,3,0,0,1,0,0,0,0,0.6403183455068688
0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,4,-0.9544135915218016
0,0,0,0,4,0,0,3,0,0,2,2,0,0,0,0,-0.38039635937392546
0,0,0,0,0,1,0,2,0,0,2,0,1,0,4,4,-1.7435404489595336
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0021116124406224
0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,0.029383666984467583
4,0,0,3,0,3,0,0,0,0,0,0,0,0,0,2,0.0912471113074291
0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,4,-0.18239463461947758
2,0,2,0,0,1,0,0,0,0,0,3,1,0,0,4,-1.0933230615681164
0,0,0,1,2,0,0,4,0,0,1,0,0,4,2,0,-0.0625372821542168
0,0,0,0,0,0,0,0,1,3,0,0,0,0,4,2,0.7688052398823553
0,0,0,0,4,3,3,0,1,4,4,0,0,0,0,0,-2.475643239028514
0,3,0,1,3,0,0,3,0,0,3,0,1,0,0,0,-0.3236293035897462
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0.6162733999372865
3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.3299488882281658
1,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0.7969548116408413
0,0,0,0,3,3,0,0,2,0,1,1,0,0,0,2,-0.5278567560222438
0,1,0,0,0,0,0,3,0,0,4,2,2,0,4,0,-0.019546803219534302
0,4,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1.2205046116009037
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.4505810550292691
0,0,0,4,0,0,0,0,2,2,0,0,1,0,0,0,-0.30178634256680703
2,0,2,3,0,3,0,0,2,0,4,0,0,0,0,0,-1.0143381102140931
0,4,0,0,0,1,3,0,1,0,0,0,3,0,2,0,0.13743662855361075
0,0,3,4,1,3,0,0,0,0,0,0,0,0,0,0,-0.9553509278890647
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0.8624746237125555
0,2,1,3,3,0,0,0,0,4,0,3,0,0,0,0,-1.5769697291654194
3,2,0,0,0,0,0,3,4,0,0,0,0,1,0,4,0.3522559819361845
4,0,0,1,0,0,0,0,3,0,0,0,2,4,0,1,-1.0488139465351827
0,0,0,3,0,0,0,0,3,0,3,0,0,0,2,0,0.5828240981216352
4,0,0,0,0,4,0,0,0,0,2,0,2,0,0,0,0.5808685423296107
0,0,0,2,0,1,0,0,1,0,0,3,0,0,4,4,0.3288437384145051
0,4,0,3,0,0,2,0,0,0,2,0,0,3,1,0,1.0682668231452428
4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.1537031941077571
0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0.25324226897973234
0,0,0,2,0,3,0,2,2,0,0,0,1,0,2,0,0.11187077913650026
0,3,0,0,0,0,3,0,0,0,0,2,2,1,0,0,-0.6351636280797023
0,1,0,0,0,2,0,2,0,0,0,0,2,0,2,0,0.5571456171571687
0,0,0,0,1,1,4,0,0,0,0,4,4,0,0,0,-2.7858305204487417
0,1,0,0,0,0,0,0,0,4,4,2,3,4,0,0,-1.617837594778105
0,4,0,2,0,0,4,0,0,3,4,0,4,0,0,0,-0.5335420034562666
3,0,0,3,1,2,0,0,0,0,0,0,0,4,1,0,-0.8016081098308059
0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0.8581311279332844
4,2,3,0,0,0,3,3,0,4,0,0,0,0,0,0,0.03756948595309315
0,0,0,0,2,2,3,1,0,0,0,2,0,2,0,0,-0.4248714581677251
4,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,-1.140515679910555
0,0,0,0,1,0,0,4,3,0,0,0,1,0,0,0,-0.2763316128642032
0,0,0,0,2,0,0,3,1,0,0,1,4,0,3,0,0.06571678996230328
0,0,0,2,3,1,0,0,0,0,0,4,0,0,2,0,-0.8939183559284745
3,0,0,0,3,0,0,0,2,0,0,3,2,0,3,0,-1.0017452984864788
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3885153521850475
0,0,0,0,0,0,0,0,1,3,2,0,0,2,0,0,0.2810259771884155
0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0.11273932710906963
0,4,0,0,2,2,0,4,0,1,0,4,0,0,0,0,-0.12829369606702234
0,0,0,4,0,0,3,0,0,0,0,0,0,2,0,0,0.4324231865792407
1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.3472026806336393
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0161486533761206
4,0,4,0,0,1,0,0,0,1,0,0,1,0,0,3,-0.8580856496241288
0,0,0,0,1,0,1,0,0,4,2,0,0,4,0,0,0.14177861250003082
4,0,0,0,0,0,1,0,0,3,0,1,4,0,0,0,-0.5250916137388164
0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0.439821340632795
0,3,0,0,0,0,0,0,2,1,0,0,0,4,0,0,2.0559623426563323
4,0,0,0,0,0,0,0,0,0,1,4,0,0,0,4,-0.18806022822644453
0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.7159334214372954
0,0,0,0,0,0,0,0,0,0,0,4,4,2,1,0,-0.8792384589508486
4,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1.0658418432531616
0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1.578825627312959
0,1,0,0,3,2,4,0,2,1,0,0,0,0,0,0,-0.9402106778084846
0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0.38411332376033847
4,0,0,3,0,2,0,4,0,4,0,1,0,0,0,0,-0.2062793259069152
0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,2,0.24014223733080017
3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0.6098405511587285
0,0,0,4,0,0,3,2,0,1,0,0,4,1,0,0,-0.6557109483498268
2,0,2,0,0,2,0,2,0,1,0,0,0,1,0,0,0.26067065969029524
0,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0.40098689020393014
0,0,0,0,4,4,0,0,0,3,0,0,3,2,0,0,-1.0653337440917752
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1.041273803517332
0,4,1,0,0,0,0,2,3,0,0,0,0,0,2,1,1.2420542770508607
1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,-0.24080505271206873
0,2,0,0,3,3,0,0,1,0,0,0,0,0,0,1,-0.26673752159540676
0,0,0,0,4,0,4,0,0,0,0,0,0,0,1,0,-0.3422135089035943
0,0,0,0,0,4,0,0,0,0,0,0,1,1,4,3,0.3569328368589738
0,4,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1.3131096651044056
0,0,0,2,0,0,2,4,0,0,2,0,0,2,1,0,0.1291064295477689
2,1,0,0,0,3,0,0,0,0,4,0,0,3,2,0,0.6051198530832768
0,3,0,0,2,0,0,4,0,0,0,0,2,0,0,1,-0.4362517799492984
3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,-2.5840469458189554
0,0,0,0,4,0,0,2,3,3,0,0,0,0,0,0,-0.8175564345699381
3,0,0,0,3,2,0,0,0,3,1,0,0,4,0,0,-0.5982068740510655
0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,-0.15916532287269874
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6846702299233589
0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1.3966588398338615
0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,3,-0.6345437766110277
0,0,0,3,0,0,4,0,3,0,0,1,0,0,3,0,-0.03743254175648617
0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1.6005325233793601
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7722616168591239
0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0.5789545619409728
3,0,0,0,0,0,0,0,0,3,0,0,4,0,2,1,-0.3991188973935872
0,0,2,0,1,0,0,0,3,0,1,0,0,0,0,0,0.9703234878468909
0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0.6223910315665309
0,0,0,0,0,0,3,1,3,0,1,0,0,1,3,0,0.8155276782083111
0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1.489309248322876
0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,2.365289391184668
0,3,0,0,0,2,0,1,3,0,0,2,0,0,0,2,-0.26346893897278834
4,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,-0.3554669915868439
0,1,0,0,0,4,0,3,0,0,3,2,0,0,3,0,0.1962665802621948
3,0,0,2,0,0,0,0,0,1,0,0,4,0,0,0,-0.7471246775671934
0,0,0,0,4,0,0,0,0,0,0,3,0,0,1,0,-0.44627145216548925
0,1,0,0,0,4,2,0,3,2,0,0,0,0,1,0,-1.4938998054495478
0,0,1,2,0,0,1,3,0,3,0,0,0,0,0,1,-0.4038267448898102
0,0,0,1,4,0,0,0,4,0,4,0,0,0,4,0,-0.738961536091324
0,0,0,0,0,0,0,0,0,1,4,1,0,4,0,0,-0.22834906185741785
0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0.7144790382351865
0,2,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0.9183882498526696
0,0,0,1,0,0,3,0,0,4,4,1,1,0,0,0,-2.2367335850908443
0,0,0,0,0,0,4,0,1,0,4,0,2,0,0,0,-0.503588059190798
0,0,0,0,0,0,0,4,2,2,0,4,0,0,0,0,-0.8055539935704148
0,0,0,0,0,0,0,0,0,0,2,0,1,2,4,0,1.695582966518423
0,0,4,0,4,0,0,2,1,0,0,0,0,0,0,0,-0.3642764416062701
0,4,0,0,0,0,3,4,0,4,0,1,2,0,0,0,-0.12354654091668826
0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0.7933309482983724
0,0,0,4,0,0,0,2,0,0,2,0,1,0,0,0,0.22263067742432863
0,4,0,0,0,0,0,4,0,1,1,0,3,0,0,0,0.42574466496248853
4,3,0,0,0,0,0,0,0,4,0,3,1,4,0,0,-0.46351390582458524
0,1,1,3,0,0,0,1,0,0,0,0,2,0,4,0,0.6587506116192492
2,0,0,0,2,0,0,0,0,3,0,0,4,0,3,3,-0.3224432707185878
1,0,2,0,0,0,0,0,0,1,3,0,1,1,0,0,0.15038018550252286
0,3,0,0,4,0,1,1,4,0,0,0,3,0,0,0,-0.2563308201695072
0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,4,0.5575167721219477
0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0.5624891903669956
0,0,0,0,3,0,2,0,0,0,1,0,0,0,3,0,0.28367848792448613
0,4,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1.2011546629483156
4,0,0,1,0,2,0,0,0,0,3,0,2,0,2,0,0.1856338598251563
0,3,0,0,3,0,0,2,4,0,0,0,0,0,0,0,0.356546563565691
0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0.7033731141159653
0,0,0,0,4,1,4,0,0,0,0,0,0,2,1,0,-0.2803561119120343
0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0.9984647445247
0,0,0,0,0,0,1,0,2,3,4,0,0,2,0,0,-1.3346418211529387
4,4,0,0,1,0,0,3,0,3,0,4,0,0,0,0,-2.552557735293881
0,0,0,0,0,3,0,3,3,0,2,3,0,0,0,4,-0.3755176747656044
0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0.3958610209245647
0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0.8491500848853356
0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0.4908472111674853
0,3,0,0,0,0,0,0,0,4,0,1,0,1,0,4,0.38743179686702084
0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,1.2110874047756068
1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.010135767049282778
1,4,0,0,0,4,0,0,0,4,0,0,2,0,4,0,0.4279080977714466
0,1,0,0,0,2,0,0,4,0,0,0,0,1,1,0,0.2666023358789368
0,0,0,0,4,0,4,0,1,0,4,0,4,0,4,0,-0.7234818795358235
1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,2,-0.9278635389190645
0,0,0,3,3,4,4,0,0,2,0,0,0,0,4,0,-2.6909992930729896
1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6757519279387024
0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,1,-0.5946661615153702
1,0,0,0,4,0,0,0,0,0,4,3,4,0,0,0,-2.9988046818373726
0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1.497083092839761
0,0,3,0,0,0,0,0,3,3,0,0,3,0,4,1,-0.09324714284489755
0,0,0,0,3,0,3,0,0,2,0,0,0,0,4,2,0.3957030343916954
0,1,0,3,4,0,0,0,0,2,0,0,2,0,0,0,-1.6850756048843272
0,4,2,4,1,0,0,0,0,0,0,0,0,0,0,0,-0.5969974077707254
0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1.6136484292732212
0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0.5910416655801202
0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,1.3980414109755752
0,0,0,0,0,4,4,0,0,2,4,0,0,0,3,0,-0.5996484066739456
1,0,4,0,0,0,4,4,0,0,0,0,0,2,2,0,-0.08643255627160734
0,0,0,4,0,0,0,2,4,0,0,0,1,0,3,0,-0.12072697265064591
0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.9521323590741538
2,3,0,2,0,0,0,0,0,0,2,0,1,0,0,2,0.14350210194951485
0,0,1,4,0,1,2,0,2,0,0,0,0,3,0,0,0.4237762585912353
0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,-0.10194622906624243
1,0,0,3,1,0,0,2,0,0,0,1,2,0,0,0,-1.2095890550971928
4,0,0,3,0,4,0,1,2,2,0,0,0,0,0,0,-0.20982532985758656
0,0,3,4,0,0,0,0,3,0,0,1,0,3,2,0,0.7580538405665581
1,0,0,4,0,1,0,0,4,3,0,0,0,0,0,0,-1.3282641542734213
0,1,0,0,3,2,0,3,0,0,0,0,0,2,0,0,0.5947275140694556
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0.45370752536394754
0,1,1,0,0,1,4,0,3,0,0,1,0,0,0,0,-0.7679501750817962
0,0,3,0,0,0,0,0,2,1,3,0,1,0,3,0,1.47491357592113
3,0,4,0,0,0,0,4,0,0,3,2,0,0,0,4,0.05802534033576716
0,0,0,0,4,0,0,2,2,0,1,0,4,0,2,0,-0.48913493714073614
