n_subs,rank,genotype,mu_real,sigma_real
8,79,0-2-4-0-0-0-0-1-0-0-1-1-1-4-1-0,-608.3279,163.46718
8,80,0-2-4-0-1-0-0-1-2-0-0-2-2-4-0-0,-585.06445,186.69264
8,81,0-0-4-0-2-1-1-2-3-0-0-3-0-4-0-0,-603.3772,167.98747
8,82,0-2-4-2-1-0-1-0-0-0-0-1-2-4-0-0,-592.3987,178.93752
8,83,3-1-4-0-3-0-0-1-0-0-0-1-0-4-2-0,-580.05554,191.12447
8,84,0-1-4-0-2-1-1-0-0-0-0-2-0-4-1-0,-604.5056,166.19263
8,85,0-1-4-0-1-0-0-0-1-0-1-3-0-4-1-0,-599.19543,171.46277
8,86,0-1-4-0-3-1-0-1-0-0-0-1-0-4-1-0,-599.19543,171.46277
8,87,0-1-4-0-1-0-0-0-3-1-0-1-0-4-1-0,-608.8834,161.29411
8,88,0-0-4-2-1-0-2-2-0-0-1-3-0-4-0-0,-577.6414,192.37749
8,89,0-1-4-0-2-0-1-0-1-0-0-0-2-4-1-0,-606.5941,163.41132
8,90,0-2-4-2-1-0-0-0-2-0-0-0-0-4-2-3,-576.81793,193.11964
8,91,0-1-4-0-1-0-0-2-3-0-0-1-1-4-0-0,-600.35547,168.95921
8,92,0-2-4-2-1-0-0-0-2-0-0-3-2-4-0-0,-573.0747,196.13322
8,93,0-2-4-2-0-0-2-0-3-0-0-1-0-4-2-0,-578.1188,191.03157
8,94,0-2-3-1-0-0-0-0-2-0-0-1-2-4-2-0,-584.6428,183.34665
8,95,0-2-4-1-3-0-0-0-1-0-0-3-0-4-2-0,-575.8721,191.70853
8,96,0-0-4-2-2-2-0-3-1-0-0-2-0-4-0-0,-581.2087,186.21773
8,97,0-2-4-0-2-0-0-3-2-0-0-2-0-4-2-0,-573.8894,193.33139
8,98,0-2-4-2-0-0-2-0-1-0-0-0-2-4-1-0,-585.79297,181.24571
8,99,0-2-4-1-0-0-0-2-1-0-0-2-0-4-2-0,-587.7557,178.7326
8,100,0-2-4-0-2-1-0-0-0-0-0-2-1-4-3-0,-586.3359,179.99876
9,1,0-2-4-0-1-0-0-1-1-0-0-1-2-4-2-0,-638.3423,179.67215
9,2,0-2-4-2-1-0-0-1-1-0-0-1-0-4-2-0,-638.3423,179.67215
9,3,0-1-4-0-1-0-0-1-1-0-0-1-2-4-2-0,-635.98236,172.54901
9,4,0-2-4-2-1-0-0-0-1-0-0-1-2-4-2-0,-618.4509,188.6554
9,5,0-2-4-2-1-0-0-1-0-0-0-1-2-4-1-0,-620.29553,181.94304
9,6,0-1-4-2-1-0-0-1-0-0-1-1-0-4-2-0,-630.80273,171.3541
9,7,0-1-4-2-1-0-0-2-1-0-0-1-0-4-2-0,-626.76404,173.5366
9,8,0-3-4-2-1-0-0-1-0-0-0-1-2-4-2-0,-621.5847,178.142
9,9,0-2-4-2-1-0-0-1-2-0-0-1-0-4-2-0,-615.43555,180.11536
9,10,0-1-4-2-1-1-0-0-0-0-0-1-2-4-2-0,-613.90137,180.45903
9,11,0-1-4-0-1-0-0-1-0-0-1-1-2-4-2-0,-621.2311,170.56543
9,12,0-2-4-0-1-0-1-0-1-0-0-1-2-4-1-0,-629.458,161.60034
9,13,0-3-4-2-1-0-0-0-1-0-0-2-2-4-2-0,-605.36145,183.71956
9,14,0-2-4-2-0-0-0-1-1-0-0-1-2-4-1-0,-614.6189,173.02359
9,15,0-1-4-2-1-0-0-1-2-0-0-1-0-4-1-0,-617.7676,169.27959
9,16,0-2-4-0-1-0-0-1-1-0-0-2-2-4-2-0,-600.5228,185.27565
9,17,0-1-4-2-1-0-0-0-2-0-0-1-2-4-1-0,-604.8739,178.35855
9,18,0-1-4-2-1-0-1-0-1-0-0-1-0-4-1-0,-618.80444,157.7578
9,19,0-0-4-2-2-0-0-3-1-1-0-1-2-4-0-0,-600.65814,175.27548
9,20,0-1-4-2-1-0-1-1-0-0-0-1-0-4-1-0,-614.96704,158.21042
9,21,0-2-4-2-1-0-0-0-1-1-0-1-0-4-1-0,-610.0519,161.94357
9,22,0-1-4-2-2-1-0-0-1-0-0-2-0-4-2-0,-589.2288,182.26366
9,23,0-2-4-0-2-0-0-2-1-0-1-1-0-4-2-0,-597.166,173.60378
9,24,0-1-4-2-2-0-0-2-1-0-0-1-0-4-1-0,-595.2262,174.88377
9,25,0-1-3-2-1-0-0-1-0-0-0-1-2-4-1-0,-589.20935,179.46132
9,26,0-1-4-2-0-0-0-1-1-0-0-1-1-4-2-0,-602.22754,166.06894
9,27,0-3-4-0-1-1-0-0-2-0-0-1-2-4-2-0,-600.19836,167.98705
9,28,0-1-4-0-2-0-0-1-2-0-0-1-2-4-2-0,-589.3335,178.24911
9,29,0-2-4-2-1-0-0-1-3-0-0-1-0-4-1-0,-591.2603,175.5797
9,30,0-3-4-2-0-0-0-1-1-0-0-2-2-4-2-0,-591.0461,174.91158
9,31,0-1-4-0-1-0-0-3-1-0-0-1-2-4-1-0,-593.6388,171.8823
9,32,0-1-4-1-0-0-0-1-1-0-0-1-2-4-1-0,-601.01636,162.1738
9,33,0-2-4-2-0-0-0-1-0-1-0-1-2-4-2-0,-595.5919,167.47751
9,34,0-2-4-2-2-0-0-1-0-1-0-2-0-4-2-0,-583.0388,179.18103
9,35,0-1-4-2-1-1-0-1-0-0-0-1-0-4-1-0,-594.95465,166.69965
9,36,0-1-4-2-1-0-1-0-1-0-0-2-0-4-2-0,-593.95996,167.53513
9,37,0-2-4-2-1-2-0-0-0-0-0-1-2-4-2-0,-575.74915,184.70352
9,38,0-2-4-0-1-0-1-2-2-0-0-0-2-4-2-0,-600.1271,160.25772
9,39,0-1-4-2-0-0-1-0-1-0-0-1-2-4-2-0,-596.7838,162.88876
9,40,0-2-4-2-2-0-0-1-0-0-2-1-0-4-2-0,-578.8364,180.66716
9,41,0-2-4-2-2-0-0-0-1-0-0-2-2-4-1-0,-566.803,192.67477
9,42,0-0-4-2-1-0-1-2-1-0-0-2-2-4-0-0,-585.8898,173.57416
9,43,0-1-4-1-1-1-0-0-2-0-0-1-0-4-2-0,-593.9773,165.1502
9,44,0-2-4-2-2-0-0-3-0-0-0-1-2-4-1-0,-567.3816,190.6441
9,45,0-3-4-0-1-1-0-1-1-0-0-1-0-4-1-0,-605.1802,152.80748
9,46,0-1-4-1-1-0-0-0-1-1-0-1-0-4-2-0,-601.2469,156.08386
9,47,0-2-4-0-2-1-1-0-1-0-0-1-0-4-1-0,-600.33765,155.9368
9,48,0-1-4-0-1-1-0-1-3-0-0-2-0-4-1-0,-589.25385,166.21379
9,49,0-1-4-0-1-0-3-0-1-0-0-1-2-4-2-0,-574.66895,180.21286
9,50,0-2-4-2-1-0-0-1-0-0-0-3-2-4-1-0,-567.53723,187.27077
9,51,0-2-4-0-1-0-2-0-1-0-0-1-2-4-0-3,-562.1439,192.56502
9,52,0-1-4-2-2-0-0-0-1-1-0-2-0-4-2-0,-579.7092,173.79016
9,53,0-2-4-2-0-0-0-1-1-0-0-2-2-4-2-0,-567.88684,185.4247
9,54,0-1-4-0-2-0-2-0-1-0-0-1-2-4-2-0,-566.3276,186.66656
9,55,0-2-4-0-1-1-0-2-0-0-1-2-0-4-2-0,-578.4114,174.13976
9,56,0-0-4-2-2-1-0-1-0-0-1-3-2-4-0-0,-565.317,186.25339
9,57,0-1-4-1-1-0-0-0-1-0-0-1-2-3-2-0,-574.5142,176.50256
9,58,0-2-4-2-2-1-0-0-0-0-1-2-0-4-2-0,-561.9739,188.24358
9,59,0-2-4-0-3-0-0-2-1-0-0-2-2-4-1-0,-565.4393,184.26785
9,60,0-2-4-2-2-1-0-0-3-0-0-1-0-4-1-0,-570.3021,179.33194
9,61,0-0-4-2-1-0-0-1-1-1-0-3-2-4-0-0,-575.783,173.68275
9,62,0-0-4-2-1-1-0-2-1-0-0-2-2-4-0-0,-566.76184,181.89674
9,63,0-2-4-2-1-0-0-0-0-0-2-1-2-4-1-0,-569.7615,178.66078
9,64,0-2-4-1-1-0-0-1-1-0-0-3-0-4-2-0,-570.3806,177.82533
9,65,0-2-3-2-1-0-1-0-1-0-0-0-2-4-2-0,-579.43524,168.75113
9,66,0-1-4-0-2-0-2-1-0-0-0-1-2-4-1-0,-564.8579,182.9933
9,67,0-2-4-2-0-0-1-0-0-0-1-1-2-4-2-0,-580.6859,167.00302
9,68,3-0-4-0-1-0-0-3-1-0-0-1-2-4-2-0,-560.52344,187.11919
9,69,0-3-4-2-2-0-0-2-1-0-0-3-0-4-3-0,-576.44275,170.8491
9,70,0-2-3-1-2-0-0-0-1-0-0-1-2-4-3-0,-568.5402,178.28036
9,71,0-2-4-2-1-0-0-2-3-0-0-2-0-4-1-0,-565.1587,181.22467
9,72,0-1-4-0-3-0-0-3-1-0-1-1-0-4-1-0,-579.3386,166.0945
9,73,0-1-4-0-1-0-3-0-1-0-0-2-2-4-1-0,-563.4603,181.86264
9,74,0-1-4-1-1-0-0-1-3-0-0-2-0-4-2-0,-569.98065,174.81364
9,75,0-1-4-0-3-0-0-3-0-1-1-1-0-4-1-0,-590.30835,154.16539
9,76,0-2-4-2-2-0-0-0-2-0-0-1-1-4-2-0,-556.54224,187.74121
9,77,0-2-4-0-1-0-1-2-1-0-0-0-1-4-2-0,-590.8404,152.89818
9,78,0-2-4-2-1-0-1-3-0-0-0-1-0-4-2-0,-571.92554,171.6378
9,79,0-1-4-2-0-0-0-1-2-2-0-1-0-4-2-0,-570.147,173.36378
9,80,0-2-4-2-2-0-0-0-0-1-1-2-0-4-2-0,-566.1642,176.7288
9,81,0-1-4-2-1-0-0-0-0-1-0-2-2-4-2-0,-565.86163,176.86807
9,82,0-2-4-0-1-1-0-1-0-1-0-0-2-4-2-0,-584.0863,157.92776
9,83,0-3-4-2-1-0-0-1-0-1-0-2-0-4-1-0,-583.16034,158.80878
9,84,0-1-4-1-1-0-0-0-3-0-0-2-2-4-1-0,-562.3307,179.37274
9,85,0-1-4-2-2-0-0-2-3-0-0-2-2-4-0-0,-554.0956,187.55174
9,86,0-1-4-0-1-0-0-3-1-0-1-1-0-4-1-0,-580.0786,161.27495
9,87,0-1-4-0-2-1-0-0-2-1-0-1-0-4-1-0,-586.41785,154.67287
9,88,0-2-4-2-1-0-1-0-1-0-0-1-2-4-0-0,-570.103,170.69484
9,89,0-2-4-0-1-0-0-3-1-1-0-0-2-4-1-0,-583.35077,157.28294
9,90,0-3-4-2-1-0-0-1-0-0-0-3-2-4-3-0,-566.39545,173.99197
9,91,0-1-4-2-1-0-0-0-2-1-0-0-2-4-1-0,-580.6842,159.38129
9,92,0-2-4-2-2-0-0-1-0-0-3-1-0-4-2-0,-562.8757,177.1226
9,93,0-3-4-2-0-0-0-1-0-1-0-1-2-4-1-0,-587.0508,152.91977
9,94,0-2-4-2-0-0-1-1-0-1-0-1-0-4-1-0,-596.12354,143.41698
9,95,0-2-4-2-2-0-0-3-1-0-0-2-2-4-0-0,-544.2848,195.18008
9,96,0-2-4-0-2-0-2-0-1-0-0-1-2-4-1-0,-552.44507,186.66187
