n_subs,rank,genotype,mu_real,sigma_real
7,1,0-0-0-0-0-0-0-4-4-0-0-3-4-4-4-4,410.86932,8.373888
7,2,0-0-0-0-0-0-0-4-4-4-4-0-4-0-4-4,408.8973,8.135988
7,3,0-0-0-0-0-0-0-4-4-3-0-4-4-0-4-4,409.5927,8.857074
7,4,0-0-0-0-0-0-0-4-4-4-0-4-4-0-4-4,410.4646,9.751009
7,5,0-0-0-0-0-0-0-4-4-3-4-0-4-0-4-4,407.53143,6.912199
7,6,0-0-0-0-0-0-0-4-4-0-0-3-4-3-4-4,408.66846,8.065121
7,7,0-0-0-0-0-0-0-4-4-0-0-4-4-3-4-4,409.73026,9.170114
7,8,0-0-0-0-0-0-0-4-2-0-0-3-4-4-4-4,408.38858,8.138037
7,9,0-0-0-0-0-0-0-4-4-4-4-0-3-0-4-4,407.45645,7.2618356
7,10,0-0-0-0-0-0-0-2-4-0-0-4-4-4-4-4,409.7776,9.673085
7,11,0-0-0-0-0-0-0-4-4-3-4-0-0-4-4-4,405.82294,5.828535
7,12,0-0-0-0-0-0-0-4-4-0-0-4-4-4-3-4,408.82257,8.901561
7,13,0-0-0-0-0-0-0-4-4-4-4-3-0-0-4-4,406.3258,6.5039735
7,14,0-0-0-0-0-0-0-4-4-0-4-3-4-0-4-4,406.6587,6.869987
7,15,0-0-0-0-0-0-0-4-4-3-3-0-4-0-4-4,406.56845,6.880273
7,16,0-0-0-0-0-0-0-4-4-3-0-2-4-0-4-4,407.936,8.448197
7,17,0-0-0-0-0-0-0-4-4-4-0-4-3-0-4-4,408.0608,8.619763
7,18,0-0-0-0-0-0-0-4-4-0-4-4-4-0-4-4,407.476,8.056571
7,19,0-0-0-0-0-0-0-4-3-4-0-3-4-0-4-4,407.78278,8.434339
7,20,0-0-0-0-0-0-0-4-4-4-3-0-0-4-4-4,406.1125,7.013362
7,21,0-0-0-0-0-0-0-0-4-4-4-4-4-0-4-4,407.88083,8.817498
7,22,0-0-0-0-0-0-0-4-4-0-3-4-4-0-4-4,407.0705,8.035763
7,23,0-0-0-0-0-0-0-4-4-2-4-0-0-4-4-4,404.8738,6.0226474
7,24,0-0-0-0-0-0-0-3-4-4-4-0-3-0-4-4,405.3546,6.522018
7,25,0-0-0-0-0-0-0-4-4-4-3-4-0-0-4-4,406.00006,7.1744356
7,26,0-0-0-0-0-0-0-4-4-0-3-0-4-4-4-4,405.29266,6.5766478
7,27,0-0-0-0-0-0-0-4-4-0-4-2-4-0-4-4,406.12866,7.460662
7,28,0-0-0-0-0-0-0-0-4-2-0-3-4-4-4-4,406.29916,7.7923636
7,29,0-0-0-0-0-0-0-0-4-0-4-3-4-4-4-4,405.17352,6.686135
7,30,0-0-0-0-0-0-0-4-4-0-0-3-3-2-4-4,405.20636,6.791995
7,31,0-0-0-0-0-0-0-4-3-3-4-0-0-4-4-4,404.3128,5.9129815
7,32,0-0-0-0-0-0-0-4-4-4-0-4-0-4-4-4,406.64096,8.293368
7,33,0-0-0-0-0-0-0-0-4-4-3-4-4-0-4-4,407.0496,8.735485
7,34,4-4-0-0-0-0-0-4-4-0-0-0-0-4-4-4,409.23114,10.998236
7,35,0-0-0-0-0-0-0-4-4-4-4-0-1-0-4-4,404.9032,6.697416
7,36,0-0-0-0-0-0-0-4-3-3-4-3-0-0-4-4,403.36182,5.3499
7,37,0-0-0-0-0-4-0-4-4-3-4-0-0-0-4-4,402.63782,4.6508603
7,38,0-0-0-0-0-0-0-3-4-2-4-0-4-0-4-4,404.50372,6.5296116
7,39,0-0-0-0-0-0-0-4-4-3-2-3-0-0-4-4,403.5504,5.600393
7,40,0-0-0-0-0-0-0-4-4-4-2-4-0-0-4-4,405.43134,7.517883
7,41,0-0-0-0-0-3-0-4-4-3-4-0-0-0-4-4,402.4411,4.5661817
7,42,0-0-0-0-0-0-0-4-4-0-0-4-4-4-4-3,405.64963,7.824664
7,43,0-0-0-0-0-0-0-4-4-3-3-0-0-2-4-4,402.98462,5.1991954
7,44,4-0-0-0-0-0-0-4-4-3-4-0-0-0-4-4,406.32794,8.583792
7,45,0-0-0-0-0-0-0-0-4-4-0-2-4-4-4-4,406.96704,9.359644
7,46,0-0-0-0-0-0-0-4-4-2-0-4-4-0-3-4,406.08234,8.587534
7,47,0-0-0-0-0-0-0-4-4-2-0-4-0-4-4-4,405.07285,7.63417
7,48,0-0-0-0-0-0-0-4-4-3-0-0-4-4-4-4,405.83832,8.3997
7,49,0-0-0-0-0-4-0-4-4-4-3-0-0-0-4-4,403.09543,5.6731
7,50,4-0-0-0-0-0-0-4-4-0-0-4-4-0-4-4,408.57428,11.215924
7,51,0-0-0-0-0-0-0-4-4-2-3-4-0-0-4-4,403.6899,6.399708
7,52,0-0-0-0-0-0-0-4-0-3-0-3-4-4-3-4,403.97845,6.6938167
7,53,0-0-0-0-0-0-0-4-4-3-0-2-0-4-4-4,404.34308,7.085305
7,54,0-0-0-0-0-0-0-4-4-4-4-2-4-0-0-4,405.67218,8.471063
7,55,0-0-0-0-0-0-0-4-0-2-0-2-4-4-4-4,405.5402,8.356578
7,56,4-0-0-0-0-0-0-4-4-0-0-3-0-4-4-4,406.3016,9.130507
7,57,0-0-0-0-0-0-0-0-4-3-0-3-4-3-4-4,404.36078,7.203838
7,58,0-0-4-0-0-0-0-4-0-0-0-3-4-4-4-4,404.65945,7.503301
7,59,4-0-0-0-0-0-0-4-0-0-0-3-4-4-4-4,407.313,10.1606045
7,60,4-0-4-0-0-0-0-2-4-0-0-0-0-4-4-4,406.42844,9.348606
7,61,4-0-0-0-0-0-0-4-4-4-3-0-0-0-4-4,406.566,9.4998
7,62,0-0-0-0-0-0-0-4-4-0-3-0-4-3-4-4,403.3817,6.3212337
7,63,0-0-0-0-0-0-0-4-4-4-0-3-3-0-3-4,404.42474,7.3648286
7,64,0-0-0-0-0-0-0-4-0-4-4-3-0-4-4-4,404.07126,7.0334144
7,65,0-0-0-0-0-0-0-4-4-0-3-3-4-0-3-4,403.05493,6.071678
7,66,4-4-0-0-0-3-3-4-4-0-3-0-0-0-0-0,401.46298,4.5014973
7,67,4-0-0-0-0-0-0-4-4-0-0-4-0-4-4-4,406.9597,10.026467
7,68,0-0-0-0-0-0-0-4-4-0-3-2-3-0-4-4,403.37332,6.4554424
7,69,0-0-0-0-0-0-0-3-4-3-0-4-0-4-4-4,403.65863,6.8555517
7,70,0-0-0-0-0-0-0-0-0-2-4-4-4-3-4-4,408.5276,11.725234
7,71,0-0-0-0-0-0-0-2-4-0-0-2-4-3-4-4,405.63043,8.8441
7,72,4-0-0-0-0-0-0-4-4-0-4-0-0-4-4-4,404.90994,8.137771
7,73,4-0-4-0-0-0-0-4-4-0-4-0-0-0-4-4,404.833,8.11411
7,74,0-0-0-0-0-0-0-3-4-0-4-4-3-0-4-4,403.2783,6.5921984
7,75,0-0-0-0-0-4-0-4-3-0-0-4-4-0-4-4,403.96658,7.283665
7,76,4-0-0-0-0-0-0-4-4-3-4-0-0-0-3-4,404.13596,7.4602914
7,77,0-0-0-0-0-3-0-4-4-0-0-4-3-0-4-4,403.41272,6.7480564
7,78,0-0-0-0-0-3-0-4-4-2-4-0-0-0-4-4,401.40454,4.773668
7,79,4-0-0-0-0-4-4-4-4-0-0-0-0-0-4-4,406.4212,9.839707
7,80,0-0-0-0-0-2-0-4-4-3-3-0-0-0-4-4,401.34106,4.7828712
7,81,0-0-0-0-0-0-0-0-3-4-4-0-4-4-4-4,404.54376,8.121276
7,82,0-0-0-0-0-0-0-4-0-4-4-0-4-3-4-4,404.58417,8.177097
7,83,0-0-0-0-0-0-0-4-4-2-3-0-4-0-3-4,402.5681,6.173376
7,84,0-0-0-0-0-0-0-4-4-2-0-2-0-4-4-4,403.69403,7.326616
7,85,0-0-0-2-0-0-0-4-4-3-4-0-0-0-4-4,401.67755,5.314695
7,86,0-0-0-0-0-0-0-3-4-3-4-0-0-4-3-4,400.53738,4.199379
7,87,0-0-0-0-0-0-0-4-2-2-0-4-3-0-4-4,404.08386,7.777439
7,88,3-0-4-0-0-0-0-0-0-0-0-3-3-4-4-4,407.45355,11.16376
7,89,0-4-0-0-0-0-0-4-4-0-0-3-0-4-4-4,403.02255,6.767087
7,90,4-0-0-0-0-0-0-4-4-0-0-2-0-4-4-4,405.8898,9.637754
7,91,0-0-2-0-0-0-0-0-4-0-0-4-4-4-4-4,405.2974,9.053602
7,92,3-0-0-0-0-0-0-4-4-0-0-4-0-4-4-4,404.8732,8.630472
7,93,0-0-0-0-0-0-0-4-4-3-0-0-3-4-4-4,403.78476,7.5619526
7,94,0-0-0-0-0-0-0-3-4-4-3-0-4-0-3-4,402.8134,6.608278
7,95,4-0-0-0-0-0-0-4-4-0-0-2-4-0-4-4,406.9793,10.793267
7,96,0-0-3-0-0-0-0-4-4-3-3-0-0-0-4-4,401.6163,5.4305315
7,97,0-0-0-0-0-0-0-4-4-0-3-0-4-4-3-4,401.8932,5.7224903
7,98,0-0-0-0-0-0-0-4-4-4-3-4-3-0-0-4,404.1795,8.037771
7,99,0-0-0-0-0-0-0-4-4-4-4-3-0-4-0-4,402.7483,6.6289525
7,100,0-0-0-0-0-0-0-4-4-4-0-3-0-2-4-4,402.79065,6.7050524
8,1,4-4-0-4-3-4-4-4-4-0-0-0-0-0-0-0,415.8438,8.744536
8,2,4-4-0-4-4-4-3-4-4-0-0-0-0-0-0-0,415.35287,8.71953
8,3,4-4-4-4-4-0-3-4-4-0-0-0-0-0-0-0,416.21408,9.642662
8,4,4-4-0-4-3-3-3-4-4-0-0-0-0-0-0-0,413.79407,7.5148153
8,5,4-4-4-4-3-3-0-4-4-0-0-0-0-0-0-0,413.24078,7.3762846
8,6,4-4-4-4-4-4-0-4-4-0-0-0-0-0-0-0,414.4305,8.593668
8,7,4-4-4-4-4-0-2-4-4-0-0-0-0-0-0-0,415.67694,9.859776
8,8,4-4-0-3-3-4-3-4-4-0-0-0-0-0-0-0,412.28006,6.6223636
8,9,4-4-0-3-4-4-3-4-4-0-0-0-0-0-0-0,413.01257,7.6712914
8,10,4-4-4-4-2-0-3-4-4-0-0-0-0-0-0-0,414.50916,9.190939
8,11,4-4-4-4-4-0-3-4-3-0-0-0-0-0-0-0,414.57013,9.399347
8,12,4-4-0-4-2-3-3-4-4-0-0-0-0-0-0-0,413.23755,8.077403
8,13,4-4-4-4-4-4-3-4-0-0-0-0-0-0-0-0,413.44702,8.413772
8,14,4-3-0-4-3-4-3-4-4-0-0-0-0-0-0-0,411.7364,6.8014865
8,15,4-4-4-4-3-3-4-4-0-0-0-0-0-0-0-0,412.9794,8.094631
8,16,4-4-0-3-2-4-4-4-4-0-0-0-0-0-0-0,413.15176,8.282169
8,17,4-4-4-4-2-3-0-4-4-0-0-0-0-0-0-0,412.67642,7.979678
8,18,4-4-4-4-4-4-0-4-3-0-0-0-0-0-0-0,412.9052,8.277879
8,19,4-4-4-0-3-4-3-4-4-0-0-0-0-0-0-0,410.74615,6.1275253
8,20,4-4-0-3-4-4-4-4-3-0-0-0-0-0-0-0,412.7158,8.09826
8,21,4-4-4-4-0-3-3-4-4-0-0-0-0-0-0-0,412.00336,7.4265842
8,22,4-4-4-4-0-3-4-4-4-0-0-0-0-0-0-0,413.1834,8.620282
8,23,4-4-4-0-4-4-4-4-4-0-0-0-0-0-0-0,412.64215,8.135499
8,24,4-4-4-3-3-0-2-4-4-0-0-0-0-0-0-0,412.2588,7.8459115
8,25,4-4-4-4-3-0-0-4-4-0-0-0-0-4-0-0,413.12094,8.757162
8,26,4-4-4-4-3-3-0-3-4-0-0-0-0-0-0-0,411.5057,7.252667
8,27,4-4-4-3-4-3-0-4-4-0-0-0-0-0-0-0,411.75647,7.5506663
8,28,4-4-4-0-3-3-4-4-4-0-0-0-0-0-0-0,411.26398,7.070478
8,29,4-4-3-4-4-4-0-4-4-0-0-0-0-0-0-0,412.41223,8.311737
8,30,4-4-0-4-2-3-2-4-4-0-0-0-0-0-0-0,412.36108,8.2787895
8,31,4-4-4-3-3-2-0-4-4-0-0-0-0-0-0-0,410.69342,6.6308413
8,32,4-4-4-4-3-2-4-0-4-0-0-0-0-0-0-0,413.17316,9.1315565
8,33,4-4-4-4-4-3-0-3-4-0-0-0-0-0-0-0,412.37372,8.387505
8,34,4-4-4-4-0-4-3-4-3-0-0-0-0-0-0-0,410.88385,6.901248
8,35,4-4-4-3-2-0-3-4-4-0-0-0-0-0-0-0,412.1499,8.188339
8,36,4-4-4-4-3-0-0-4-4-0-0-0-0-0-0-2,412.89563,8.945395
8,37,4-4-4-4-3-0-0-4-4-0-0-0-0-0-2-0,413.15952,9.221626
8,38,4-4-4-4-2-4-3-0-4-0-0-0-0-0-0-0,412.37164,8.441828
8,39,4-4-4-2-4-0-2-4-4-0-0-0-0-0-0-0,412.22833,8.318143
8,40,4-4-4-3-4-0-3-4-3-0-0-0-0-0-0-0,412.09296,8.191885
8,41,4-4-4-2-3-0-2-4-4-0-0-0-0-0-0-0,411.23938,7.406366
8,42,4-4-0-2-3-2-3-4-4-0-0-0-0-0-0-0,410.12714,6.3173285
8,43,4-4-4-4-3-3-4-0-3-0-0-0-0-0-0-0,413.2578,9.452684
8,44,4-4-4-4-3-0-1-4-4-0-0-0-0-0-0-0,412.1358,8.344252
8,45,4-4-4-3-0-3-3-4-4-0-0-0-0-0-0-0,410.2742,6.5495877
8,46,4-4-0-4-3-4-2-4-2-0-0-0-0-0-0-0,411.25778,7.540315
8,47,4-4-4-4-0-2-4-4-4-0-0-0-0-0-0-0,412.5665,8.920639
8,48,4-4-4-4-0-3-2-4-4-0-0-0-0-0-0-0,411.18024,7.6052146
8,49,4-4-4-4-3-4-4-0-0-0-0-0-0-4-0-0,415.8101,12.320648
8,50,4-4-4-4-2-3-3-4-0-0-0-0-0-0-0-0,411.1086,7.708058
8,51,4-4-4-2-4-4-4-4-0-0-0-0-0-0-0-0,410.87585,7.507509
8,52,4-4-4-4-4-3-2-0-4-0-0-0-0-0-0-0,412.12845,8.84255
8,53,4-4-4-4-4-0-0-4-3-0-0-0-0-0-0-4,414.85458,11.626282
8,54,4-4-3-4-0-3-3-4-4-0-0-0-0-0-0-0,410.36627,7.145775
8,55,4-4-4-0-4-4-2-4-4-0-0-0-0-0-0-0,410.4832,7.2807784
8,56,4-4-4-4-3-0-0-4-3-0-0-0-0-0-0-4,413.81183,10.611417
8,57,4-4-2-4-4-0-3-3-4-0-0-0-0-0-0-0,411.6878,8.507654
8,58,4-4-0-4-3-1-3-4-4-0-0-0-0-0-0-0,410.91458,7.7786674
8,59,4-4-4-4-4-0-0-3-4-0-0-0-0-0-0-4,414.3672,11.251965
8,60,4-4-4-4-0-4-3-4-2-0-0-0-0-0-0-0,410.14,7.147786
8,61,4-3-4-4-3-0-0-4-4-0-0-0-0-0-4-0,411.60965,8.652452
8,62,4-4-4-3-4-3-0-4-3-0-0-0-0-0-0-0,410.08624,7.1461067
8,63,4-4-3-4-2-3-0-4-4-0-0-0-0-0-0-0,410.6386,7.706426
8,64,4-4-4-4-2-4-2-4-0-0-0-0-0-0-0-0,410.91037,8.013543
8,65,4-4-4-4-2-0-0-4-4-0-0-0-0-0-0-3,412.75046,9.868962
8,66,4-4-4-2-2-3-0-4-4-0-0-0-0-0-0-0,409.4359,6.554814
8,67,4-0-4-4-3-3-3-4-4-0-0-0-0-0-0-0,409.96222,7.1535215
8,68,4-3-4-4-3-0-4-4-3-0-0-0-0-0-0-0,411.45416,8.646733
8,69,4-4-4-4-4-0-0-3-4-0-0-0-0-3-0-0,411.97925,9.181999
8,70,4-4-4-4-2-0-4-4-2-0-0-0-0-0-0-0,412.84125,10.057948
8,71,4-4-4-4-3-0-0-4-4-3-0-0-0-0-0-0,411.3346,8.616037
8,72,4-4-4-4-3-0-0-2-4-0-0-0-0-0-4-0,411.89667,9.22014
8,73,4-4-3-4-0-4-3-4-3-0-0-0-0-0-0-0,409.27213,6.6145287
8,74,4-4-4-2-3-0-0-4-4-0-0-0-0-0-0-4,412.01468,9.4300995
8,75,4-4-4-4-4-0-0-4-4-3-0-0-0-0-0-0,412.3013,9.78441
8,76,4-4-4-4-2-1-0-4-4-0-0-0-0-0-0-0,411.15976,8.658685
8,77,4-4-4-4-0-3-4-2-4-0-0-0-0-0-0-0,411.23444,8.739674
8,78,4-4-4-4-2-0-1-4-4-0-0-0-0-0-0-0,411.41806,8.950863
8,79,4-4-3-3-0-3-3-4-4-0-0-0-0-0-0-0,408.71533,6.2587767
8,80,4-4-4-4-3-0-0-4-4-2-0-0-0-0-0-0,411.25067,8.800201
8,81,4-4-4-3-4-0-0-4-4-0-4-0-0-0-0-0,409.81503,7.371932
8,82,4-4-4-2-3-0-4-2-4-0-0-0-0-0-0-0,410.48114,8.051332
8,83,4-4-2-4-2-0-2-4-4-0-0-0-0-0-0-0,411.07074,8.717392
8,84,4-4-4-0-0-3-4-4-4-0-0-0-0-4-0-0,409.7075,7.37589
8,85,4-4-4-2-4-0-4-4-2-0-0-0-0-0-0-0,411.0835,8.774413
8,86,4-4-4-0-4-4-4-2-4-0-0-0-0-0-0-0,410.74844,8.439612
8,87,4-0-4-4-2-4-4-4-4-0-0-0-0-0-0-0,411.36377,9.063809
8,88,4-4-4-2-2-4-4-0-4-0-0-0-0-0-0-0,410.4032,8.10422
8,89,4-4-4-4-4-0-0-4-4-2-0-0-0-0-0-0,412.22778,9.971802
8,90,4-4-4-4-3-4-0-3-2-0-0-0-0-0-0-0,409.85437,7.606666
8,91,4-4-4-4-4-0-0-4-2-0-0-0-0-0-0-3,412.78827,10.557636
8,92,4-4-4-0-2-2-3-4-4-0-0-0-0-0-0-0,409.11646,6.893514
8,93,4-4-4-4-3-0-0-4-2-0-0-0-0-0-0-3,411.6972,9.50292
8,94,4-4-4-0-0-3-0-4-4-0-0-0-0-4-0-4,410.56516,8.408509
8,95,4-4-4-3-4-0-0-4-4-0-2-0-0-0-0-0,409.77774,7.6217837
8,96,4-4-4-0-3-4-2-3-4-0-0-0-0-0-0-0,408.47113,6.3412933
8,97,4-4-0-4-2-1-4-4-4-0-0-0-0-0-0-0,411.32434,9.289361
8,98,4-4-0-4-3-0-4-4-4-0-4-0-0-0-0-0,409.98376,7.954394
8,99,4-4-4-2-4-3-0-3-4-0-0-0-0-0-0-0,408.96234,6.9450006
8,100,4-4-4-4-3-0-0-4-4-0-0-0-3-0-0-0,410.73987,8.73853
9,1,4-4-4-4-3-4-4-4-4-0-0-0-0-0-0-0,421.71344,9.382967
9,2,4-4-4-4-3-3-4-4-4-0-0-0-0-0-0-0,421.08444,9.240734
9,3,4-4-4-4-3-4-4-4-3-0-0-0-0-0-0-0,420.22336,8.87231
9,4,4-4-4-4-3-4-2-4-4-0-0-0-0-0-0-0,419.7127,8.420396
9,5,4-4-4-4-2-4-4-4-4-0-0-0-0-0-0-0,421.15897,9.932148
9,6,4-4-4-4-2-4-3-4-4-0-0-0-0-0-0-0,419.96777,8.818978
9,7,4-4-4-4-3-2-3-4-4-0-0-0-0-0-0-0,419.54047,8.419222
9,8,4-4-4-3-3-4-4-4-4-0-0-0-0-0-0-0,419.48175,8.380735
9,9,4-4-4-4-4-2-3-4-4-0-0-0-0-0-0-0,420.42017,9.514245
9,10,4-4-3-4-3-4-4-4-4-0-0-0-0-0-0-0,419.93594,9.062934
9,11,4-4-4-4-3-3-3-4-3-0-0-0-0-0-0-0,418.4336,7.694087
9,12,4-4-4-4-2-3-3-4-4-0-0-0-0-0-0-0,419.37946,8.711379
9,13,4-4-4-2-3-4-3-4-4-0-0-0-0-0-0-0,417.28253,6.7900033
9,14,4-4-4-3-3-3-3-4-4-0-0-0-0-0-0-0,417.63773,7.171072
9,15,4-4-4-4-3-4-4-2-4-0-0-0-0-0-0-0,419.86273,9.50973
9,16,4-4-2-4-3-4-4-4-4-0-0-0-0-0-0-0,419.07007,8.736686
9,17,4-4-4-2-3-3-3-4-4-0-0-0-0-0-0-0,416.67352,6.72127
9,18,4-4-4-4-3-2-4-3-4-0-0-0-0-0-0-0,419.27078,9.387429
9,19,4-4-4-3-3-4-4-3-4-0-0-0-0-0-0-0,418.11282,8.314266
9,20,4-4-3-4-2-4-4-4-4-0-0-0-0-0-0-0,419.38358,9.605185
9,21,4-4-3-4-3-4-3-4-3-0-0-0-0-0-0-0,417.1889,7.429433
9,22,4-4-4-4-2-3-4-3-4-0-0-0-0-0-0-0,419.14438,9.630414
9,23,4-4-4-4-2-4-4-2-4-0-0-0-0-0-0-0,419.28293,10.05962
9,24,4-4-3-2-3-4-3-4-4-0-0-0-0-0-0-0,415.5167,6.4784484
9,25,4-4-4-4-4-1-4-4-4-0-0-0-0-0-0-0,419.26834,10.47006
9,26,4-4-4-4-3-0-4-4-4-0-0-0-0-4-0-0,418.88284,10.0957985
9,27,4-4-4-2-3-4-4-4-2-0-0-0-0-0-0-0,416.18777,7.4092274
9,28,4-4-4-4-4-0-4-4-4-0-0-0-0-4-0-0,419.84857,11.091464
9,29,4-4-4-4-4-2-2-3-4-0-0-0-0-0-0-0,418.21188,9.511098
9,30,4-4-4-4-4-0-0-4-4-0-0-0-0-0-4-4,422.34756,13.725892
9,31,4-4-3-4-2-4-2-4-4-0-0-0-0-0-0-0,417.2757,8.690634
9,32,4-4-4-2-4-4-4-4-2-0-0-0-0-0-0-0,417.0311,8.463458
9,33,4-3-4-2-3-4-3-4-4-0-0-0-0-0-0-0,414.5327,6.0158997
9,34,4-4-4-4-0-4-3-4-4-0-0-0-0-4-0-0,415.9828,7.880062
9,35,4-4-4-4-3-0-0-4-4-0-0-0-0-4-0-4,419.1362,11.08536
9,36,4-4-4-4-4-0-2-4-4-0-0-0-0-4-0-0,418.3675,10.359956
9,37,4-4-4-4-3-0-0-4-4-0-0-0-0-0-4-3,419.0454,11.0473385
9,38,4-4-2-4-2-4-2-4-4-0-0-0-0-0-0-0,416.33215,8.370439
9,39,4-4-4-4-4-0-0-4-4-0-0-0-0-4-0-4,419.93085,11.989039
9,40,4-4-4-4-3-3-1-4-4-0-0-0-0-0-0-0,415.325,7.4112525
9,41,4-4-4-4-3-0-4-3-4-0-0-0-0-4-0-0,417.62204,9.778625
9,42,4-4-4-4-4-0-3-4-4-0-0-0-0-0-4-0,418.71524,10.873238
9,43,4-4-4-4-4-4-0-4-4-0-0-0-0-0-4-0,417.61057,9.768946
9,44,4-4-4-4-4-0-3-4-4-0-0-0-0-0-3-0,418.0115,10.282985
9,45,4-4-4-4-3-3-3-2-2-0-0-0-0-0-0-0,416.31326,8.590579
9,46,4-4-4-4-4-4-0-4-4-0-0-0-0-0-3-0,416.7906,9.126792
9,47,4-4-4-4-4-0-4-4-4-0-0-0-0-0-4-0,419.41617,11.811331
9,48,4-4-4-4-2-0-4-4-4-0-0-0-0-4-0-0,418.25546,10.654041
9,49,4-4-4-3-3-0-0-4-4-0-0-0-0-0-4-4,419.52945,11.931474
9,50,4-4-4-4-3-0-3-4-3-0-0-0-0-4-0-0,416.54803,8.958205
9,51,4-4-4-3-4-0-0-4-4-0-0-0-0-0-4-4,420.34286,12.756096
9,52,4-4-4-4-4-3-0-4-4-0-0-0-0-0-4-0,417.25693,9.690225
9,53,4-4-4-3-0-4-4-4-4-0-0-0-0-4-0-0,415.78107,8.22744
9,54,4-4-4-4-3-0-4-4-4-0-0-0-0-0-4-0,418.35956,10.841451
9,55,4-4-4-3-3-0-3-4-4-0-0-0-0-4-0-0,415.65195,8.135642
9,56,4-4-4-4-3-4-4-0-4-0-0-0-0-4-0-0,417.0736,9.564111
9,57,4-4-4-4-4-1-4-4-3-0-0-0-0-0-0-0,417.63208,10.137582
9,58,4-4-4-3-4-0-4-4-4-0-0-0-0-4-0-0,417.4247,10.001667
9,59,4-4-4-4-3-0-4-4-4-0-0-0-0-0-3-0,417.61777,10.225207
9,60,4-2-4-4-2-4-3-4-4-0-0-0-0-0-0-0,416.13953,8.7846775
9,61,4-4-4-4-0-4-4-4-4-0-0-0-0-2-0-0,415.89874,8.596864
9,62,4-3-4-4-3-0-0-4-4-0-0-0-0-0-4-4,419.2537,11.957463
9,63,4-4-4-4-3-0-3-4-4-0-0-0-0-0-0-3,417.0027,9.793337
9,64,4-4-0-4-3-4-4-4-4-0-0-0-0-4-0-0,416.46878,9.26715
9,65,4-4-4-4-0-4-4-4-4-0-0-0-0-0-3-0,416.5752,9.376279
9,66,4-4-4-4-3-4-0-4-4-0-3-0-0-0-0-0,413.9778,6.7870774
9,67,4-4-4-4-3-4-4-4-1-0-0-0-0-0-0-0,416.05484,8.893629
9,68,4-4-2-4-2-4-4-2-4-0-0-0-0-0-0-0,416.4933,9.359705
9,69,4-2-4-4-4-4-2-4-4-0-0-0-0-0-0-0,416.68823,9.562215
9,70,4-4-4-4-4-2-0-4-4-0-0-0-0-0-4-0,417.02725,9.948731
9,71,4-4-4-4-4-4-3-4-0-0-0-0-0-4-0-0,416.30276,9.24427
9,72,4-4-0-4-3-3-3-4-4-0-2-0-0-0-0-0,414.0277,6.9826045
9,73,4-4-4-4-3-0-4-2-4-0-0-0-0-4-0-0,417.08005,10.043587
9,74,4-4-0-4-3-4-3-4-4-0-0-0-0-0-4-0,416.02188,8.998721
9,75,4-4-4-4-3-4-0-4-4-0-0-0-0-4-0-0,414.82684,7.822178
9,76,4-2-4-3-4-4-4-4-4-0-0-0-0-0-0-0,416.53268,9.5332775
9,77,4-4-0-4-3-3-3-4-4-0-0-3-0-0-0-0,414.83548,7.852058
9,78,4-4-4-4-0-4-2-4-4-0-0-0-0-4-0-0,415.02728,8.055442
9,79,4-4-4-4-2-2-2-4-2-0-0-0-0-0-0-0,415.9324,8.96744
9,80,4-4-4-4-4-3-4-0-4-0-0-0-0-4-0-0,417.2293,10.289286
9,81,4-4-4-4-4-4-0-4-4-0-4-0-0-0-0-0,414.88165,7.9616094
9,82,4-4-4-4-4-2-0-4-4-0-0-0-0-0-3-0,416.24362,9.328541
9,83,4-4-0-4-3-4-4-4-3-0-4-0-0-0-0-0,414.6497,7.7539806
9,84,4-4-4-4-3-4-0-4-4-0-0-0-0-0-0-3,415.78934,8.917883
9,85,4-4-4-3-3-4-0-4-4-0-0-0-0-0-4-0,414.1469,7.3683734
9,86,4-4-4-0-0-3-4-4-4-0-0-0-0-4-0-4,416.96762,10.226158
9,87,4-4-4-4-4-0-3-3-4-0-0-0-0-0-3-0,416.60156,9.868045
9,88,4-4-4-4-3-0-2-4-4-0-4-0-0-0-0-0,414.65747,7.9254575
9,89,4-4-4-4-3-3-0-4-4-0-0-0-0-4-0-0,414.52615,7.8027735
9,90,4-4-4-4-3-0-2-4-4-0-3-0-0-0-0-0,414.60693,7.9087305
9,91,4-4-4-4-4-0-0-0-4-0-0-0-0-4-4-4,419.9553,13.261451
9,92,4-4-4-4-4-4-0-4-4-0-0-0-0-0-0-2,416.17874,9.489104
9,93,4-4-0-4-3-3-4-4-4-0-0-0-0-0-3-0,416.0418,9.352597
9,94,4-4-4-4-3-0-0-4-4-0-0-0-0-4-4-0,416.35687,9.674865
9,95,4-4-4-4-3-0-3-4-2-0-0-0-0-4-0-0,415.90198,9.225533
9,96,3-4-4-4-4-2-4-4-4-0-0-0-0-0-0-0,415.5298,8.868655
9,97,4-4-4-4-0-4-4-4-4-0-0-0-0-0-0-4,418.17584,11.540737
9,98,4-4-4-4-3-0-0-4-3-0-0-0-0-0-3-4,418.25323,11.6233015
9,99,4-4-4-4-3-0-0-4-4-0-0-0-0-2-4-0,415.72437,9.127263
9,100,4-4-4-4-3-0-4-4-2-0-0-0-0-4-0-0,416.7492,10.153031
10,1,0-4-0-0-0-0-0-4-4-4-4-3-4-4-4-4,424.97806,10.758435
10,2,0-0-4-0-0-0-0-4-4-4-4-3-4-4-4-4,423.96915,9.895251
