Pos1,Pos2,Pos3,Pos4,Pos5,Pos6,Pos7,Pos8,Pos9,Pos10,Pos11,Pos12,Pos13,Pos14,Pos15,Pos16,target
0,2,0,4,0,3,2,0,0,0,0,0,0,0,2,0,0.7947156902493003
0,0,0,0,4,1,0,0,3,2,0,0,0,0,4,0,0.17583391986606967
0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,-1.0074872400646044
0,2,0,0,0,4,0,0,0,0,0,0,3,0,0,0,-0.5447270029604585
0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,-0.9458392500005585
2,0,4,3,4,0,0,0,0,0,0,1,0,0,1,0,0.620179822275763
0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,-0.7424809451139589
1,0,0,4,0,0,0,0,0,4,0,1,0,0,0,3,0.2711080863286882
0,1,0,0,0,0,0,3,0,0,0,0,4,0,0,0,-0.7096553919629751
4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1908515275278734
0,3,4,0,0,0,1,0,3,0,0,0,2,0,0,0,-0.22367708067885714
0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,-0.44945283649783996
0,1,0,0,3,0,0,2,0,0,2,2,0,2,0,0,-0.11158982601695458
0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,-0.5407238867225325
4,0,0,0,0,2,1,4,0,3,0,0,0,3,0,0,1.0445101434958306
0,4,0,0,3,0,1,0,0,0,0,1,0,0,0,0,-0.5335182774942646
0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,4,0.30953800221277117
0,0,0,4,0,0,0,4,0,2,0,4,0,0,0,0,0.26550372359559354
3,0,0,0,0,0,0,0,0,4,4,3,3,2,0,0,-2.680789827517318
4,0,0,2,0,0,0,0,1,0,0,0,3,4,1,0,0.38559721073334824
0,0,0,0,3,2,0,0,0,0,0,0,3,0,0,3,0.18624202208467927
2,4,4,2,0,0,0,0,0,0,0,0,0,3,0,0,2.1229496579928697
0,0,0,0,0,0,1,0,0,0,0,4,0,1,3,0,-0.7392784521236171
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,-0.2589045035725983
2,0,0,0,0,2,3,0,3,0,0,0,0,0,2,4,2.1693858063528
0,3,2,3,2,0,0,0,0,0,0,0,3,3,0,0,0.6762234496067142
0,0,0,3,0,0,1,0,0,0,0,0,1,0,1,0,-1.1419919456588903
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,-0.6127799790051834
0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,-0.8978018551454549
2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,-0.00750880383089959
0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,-1.0042847470742626
0,1,0,3,0,1,0,0,4,0,0,0,0,0,1,3,0.06774978144209318
1,0,0,1,0,4,0,3,0,2,2,0,0,0,0,0,0.6842296820825664
0,0,0,0,2,0,0,0,3,3,1,0,3,2,0,0,0.19825137079845292
0,0,0,1,1,0,2,0,0,0,0,4,0,0,0,3,0.2871205512803925
0,2,3,1,0,0,0,0,0,0,3,0,0,0,0,0,-0.7112566384581438
0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2716929117676656
0,0,0,1,0,0,0,2,1,0,0,0,0,4,0,2,0.05814230247107243
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0931539275562023
0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,-0.6664217365933819
0,3,0,1,3,0,3,1,1,0,0,0,0,0,0,0,0.1990519940460372
0,0,0,3,0,0,4,0,0,4,0,0,0,0,2,0,0.08936660912688757
0,4,0,0,0,1,0,2,0,0,0,0,4,2,0,1,0.2542949981294042
0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,-0.8617738090041293
0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0.17343205012331675
4,0,0,2,0,0,0,2,0,3,0,0,0,0,4,2,2.059700421433651
0,0,0,0,0,1,0,0,0,0,0,2,0,4,0,0,-0.6928423037636866
2,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,-0.024321892030188162
0,1,4,0,0,2,0,0,0,0,2,0,2,0,0,0,-0.5431257564652854
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3261352926034484
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,-0.809733297911104
0,0,2,0,0,1,0,0,0,0,0,4,1,0,1,0,-0.7656990192939265
3,0,3,0,0,0,0,4,4,0,0,0,0,0,0,0,1.5224822223040964
0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0.4800707539483825
0,0,0,0,0,0,3,4,4,3,0,3,0,0,2,0,1.6705975231073245
0,0,0,1,4,0,0,0,0,0,0,0,0,4,0,0,-0.8009264421876676
0,0,0,0,0,0,0,0,0,3,3,0,0,2,0,3,1.3727656750056951
1,0,0,0,3,0,0,1,0,1,0,2,0,0,0,0,-0.4974902313529391
2,0,0,1,0,0,0,0,2,4,0,0,0,4,0,1,0.3511704110871913
0,0,0,0,3,0,0,0,0,3,0,0,0,2,4,0,-0.2140696017078364
0,3,0,0,0,0,0,1,2,0,0,0,2,0,0,0,-0.2460945316112404
1,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,-0.7536896705801482
0,0,0,4,0,4,0,0,2,0,0,0,0,0,0,0,-0.18124404855685267
4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5921580086102896
0,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,-1.1019607832796388
0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,-1.0323065607397406
0,0,0,3,2,0,0,4,0,0,0,0,0,0,0,4,0.6449991429508991
0,0,0,0,0,0,0,0,3,0,0,0,1,4,0,0,-0.7552909170753214
0,0,0,0,0,3,4,3,0,0,1,0,0,2,0,0,0.5929586318578739
0,0,4,0,0,1,0,0,1,0,0,4,0,0,4,3,1.2142422719838575
0,0,0,1,0,0,0,2,0,4,2,0,0,0,0,0,0.47846950745321387
0,0,1,0,0,0,2,1,0,0,0,2,0,0,2,4,1.0156877065827683
3,3,0,4,0,0,0,0,4,0,2,0,4,0,0,0,1.5128747433330756
0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,4,0.022114256329746933
1,0,0,1,0,0,1,0,4,0,0,2,0,0,0,0,-0.23728767588780394
0,1,0,1,2,0,0,3,0,0,0,0,0,3,1,0,-0.4158266600992674
0,1,0,0,0,4,0,0,0,0,0,0,0,0,3,0,-0.8929981156599445
0,1,0,0,3,1,0,3,2,0,0,0,3,0,0,0,0.6594103614074303
1,0,0,0,0,0,4,0,0,0,0,1,3,0,2,2,0.8795817544933139
3,0,0,0,2,2,0,0,0,0,2,0,0,0,4,1,0.5601330787068857
3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,1.1654042538811695
0,0,0,0,0,4,0,2,0,4,2,0,0,0,0,0,0.6634134776453563
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2901072464621228
0,2,3,0,3,0,0,0,3,1,0,0,0,0,0,2,0.06534791169933571
2,0,0,0,3,3,0,0,0,0,0,0,0,2,0,0,0.036525474786278045
0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,4,1.0373045342675673
0,0,0,4,0,2,0,0,0,3,4,0,0,2,0,2,1.3311332661312705
0,0,0,4,0,0,0,1,0,1,4,0,0,4,0,1,0.6225816920185204
1,0,0,1,0,0,0,0,0,4,0,0,0,3,1,0,-0.9698579474281104
0,0,0,0,0,0,1,0,2,0,0,3,0,2,0,0,-0.576751932863858
0,3,0,0,1,0,3,0,3,0,3,0,0,0,0,4,0.842753085104404
0,0,0,0,1,0,0,0,0,2,2,2,0,0,0,0,-0.16843407659549017
0,0,1,0,0,0,0,0,2,0,2,2,0,3,0,0,-0.27892008476222413
1,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1.1854198350707952
0,0,0,0,0,0,2,3,0,4,0,0,0,1,0,0,-0.28852756373324484
0,0,0,0,0,0,0,0,0,0,2,0,4,0,4,0,-0.07396053338045591
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,-0.20125962974647846
0,0,4,0,4,0,3,0,0,0,0,0,4,0,0,0,0.1462108597054277
0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,-0.994677268103242
0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,1,-0.6303936904520563
0,0,2,0,0,4,4,0,0,0,0,0,0,1,0,3,0.6874321750729081
0,2,0,0,4,0,4,0,0,0,4,3,2,0,0,0,1.0525163759716827
0,0,0,0,0,0,2,0,0,0,2,0,2,3,0,0,-0.3101443914180438
0,4,1,0,0,0,1,0,0,0,1,0,0,0,3,3,-0.2060633692319888
0,0,3,0,0,0,2,0,0,4,0,0,0,0,3,0,-0.21567084820300955
0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,-0.6800323318023287
0,0,0,1,0,0,4,0,0,3,4,4,0,0,2,0,1.0517157527240937
0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,4,0.4104165314084844
0,0,0,3,0,0,0,0,4,3,0,0,2,1,0,0,-0.1956552670133838
0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,-0.5775525561114423
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.3797770501916422
0,0,3,0,0,0,0,0,0,0,0,0,2,3,0,0,-0.8641756787468822
1,0,1,0,2,0,1,2,3,0,0,0,0,0,0,0,0.41682151738916795
0,0,0,0,0,1,4,0,0,0,4,0,0,1,3,0,0.03092111205317882
3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,-0.3077425216752863
0,0,0,3,0,0,0,4,0,3,0,2,0,0,0,1,0.4064134151705629
0,0,4,2,0,0,4,0,3,0,0,2,0,0,1,0,0.005301168130458363
0,3,0,0,0,0,3,0,0,2,1,0,0,0,4,2,0.6546066219219199
1,4,0,4,0,0,2,0,0,2,0,0,3,0,0,0,0.8747780150078035
4,2,0,0,4,0,0,0,0,0,4,0,3,0,3,0,1.5216815990565076
0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,-0.6736273458216451
2,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,-0.42223164607994634
2,2,4,0,0,0,0,0,0,4,0,1,0,0,4,0,0.6682172171308667
0,0,0,2,1,0,0,0,4,4,4,0,2,0,0,0,-0.8817893901937551
0,2,0,0,1,0,0,0,0,0,4,0,2,2,0,3,0.6746222031115456
0,0,0,1,3,0,4,1,3,0,0,0,0,0,0,3,0.8299431131430416
0,0,0,0,0,3,0,0,4,0,0,2,0,2,0,0,-0.17403843932858484
0,0,0,0,0,2,0,0,0,3,0,0,0,2,2,2,0.6129742130474997
0,4,4,2,0,0,2,0,4,1,0,0,0,0,0,0,0.2879211745279768
0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,2,0.3103386254603555
0,0,0,0,0,0,0,0,0,4,1,4,2,4,0,0,0.3791922247526693
3,0,1,0,4,0,0,1,1,0,0,0,0,1,0,0,0.08936660912688757
4,0,4,4,0,0,1,0,0,2,0,0,0,0,1,0,1.8891676696980395
4,1,0,0,0,2,0,0,0,4,0,0,3,0,0,2,1.2686846528196403
0,3,0,0,0,1,0,2,0,0,0,0,2,0,0,1,-0.3309605958552539
0,0,2,0,0,0,0,4,3,0,0,0,4,0,1,1,0.783506964783111
0,4,0,1,0,0,0,2,0,2,0,0,4,0,0,4,1.291902726999603
0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,1,-0.6071756162720888
0,1,0,0,4,0,3,1,0,1,0,0,0,0,0,4,0.5913573853627008
0,3,1,0,0,4,0,0,0,2,0,0,0,0,1,0,-0.5391226402273593
1,0,0,0,2,0,1,0,0,2,0,0,0,1,0,2,-0.13080478395899606
0,0,0,1,0,0,1,4,0,0,0,0,0,2,4,0,-0.4958889848577705
1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,4,0.10617969732617613
2,0,0,2,0,0,0,4,0,0,0,0,0,4,0,0,0.09256910211722932
0,0,0,0,0,0,0,4,0,0,1,0,1,0,1,0,-0.5959668908058995
0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,-0.7721040052746054
0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,-0.7200634941815802
0,4,0,3,0,2,0,0,0,1,3,0,3,0,0,0,0.44324208455947267
0,0,0,0,0,2,3,0,0,3,2,0,0,0,0,0,0.8035225459727368
0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0.07655663716552961
0,0,0,1,0,0,0,0,0,4,0,0,3,3,1,4,1.2430647088969198
2,3,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1.496061655133787
0,0,0,0,0,0,0,0,0,0,0,1,4,0,3,0,-0.20766461572715741
0,1,0,2,4,0,0,2,0,0,4,1,0,0,0,0,0.22867505420668374
0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,-0.7032504059822916
3,0,0,0,1,0,3,2,0,0,0,2,1,0,0,0,0.34876854134443847
0,0,0,0,2,0,0,0,0,0,0,0,2,3,0,2,0.2887217977755611
1,0,4,1,0,0,0,0,0,0,0,4,2,0,0,0,0.022914879577331237
0,0,4,0,0,0,4,0,0,4,3,0,0,3,4,0,1.53449157101787
2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,4,1.0268964320489622
4,0,0,2,1,0,0,4,0,0,0,4,0,1,0,0,1.1261737147495023
0,3,3,0,0,4,0,2,3,0,0,1,0,0,0,0,0.7578870208603905
0,0,0,0,0,0,0,0,0,2,0,4,0,2,0,4,1.540896556998549
0,0,0,0,4,0,0,3,0,0,2,2,0,0,0,0,-0.09877985405559207
0,0,0,0,0,1,0,2,0,0,2,0,1,0,4,4,1.492058538895861
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.06433149064314
0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,1,-0.7456834381043007
4,0,0,3,0,3,0,0,0,0,0,0,0,0,0,2,0.9884665161648792
0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,4,0.13019839475372344
2,0,2,0,0,1,0,0,0,0,0,3,1,0,0,4,1.4608342322400458
0,0,0,1,2,0,0,4,0,0,1,0,0,4,2,0,0.2342794169397784
0,0,0,0,0,0,0,0,1,3,0,0,0,0,4,2,0.4448433310546413
0,0,0,0,4,3,3,0,1,4,4,0,0,0,0,0,1.6561863046507934
0,3,0,1,3,0,0,3,0,0,3,0,1,0,0,0,0.4496470705401517
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,-0.9770635566563737
3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,-0.2629076198105244
1,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,-0.3309605958552539
0,0,0,0,3,3,0,0,2,0,1,1,0,0,0,2,0.18464077558950612
0,1,0,0,0,0,0,3,0,0,4,2,2,0,4,0,0.721858974719065
0,4,0,0,1,0,0,0,0,0,4,0,0,0,0,0,-0.5607394679121582
0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,-1.0050853703218516
0,0,0,4,0,0,0,0,2,2,0,0,1,0,0,0,-0.3661880187489951
2,0,2,3,0,3,0,0,2,0,4,0,0,0,0,0,1.1205693520164075
0,4,0,0,0,1,3,0,1,0,0,0,3,0,2,0,0.36878412253406423
0,0,3,4,1,3,0,0,0,0,0,0,0,0,0,0,0.24148502616804624
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,-0.3165493773987228
0,2,1,3,3,0,0,0,0,4,0,3,0,0,0,0,0.6321891709895412
3,2,0,0,0,0,0,3,4,0,0,0,0,1,0,4,2.1613795738769483
4,0,0,1,0,0,0,0,3,0,0,0,2,4,0,1,0.8507593175802516
0,0,0,3,0,0,0,0,3,0,3,0,0,0,2,0,-0.21647147145059387
4,0,0,0,0,4,0,0,0,0,2,0,2,0,0,0,0.4192233871319208
0,0,0,2,0,1,0,0,1,0,0,3,0,0,4,4,1.5336909477702858
0,4,0,3,0,0,2,0,0,0,2,0,0,3,1,0,-0.024321892030188162
4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.8683730290271245
0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,-0.7857146004835522
0,0,0,2,0,3,0,2,2,0,0,0,1,0,2,0,0.4808713771959668
0,3,0,0,0,0,3,0,0,0,0,2,2,1,0,0,-0.08436863559906552
0,1,0,0,0,2,0,2,0,0,0,0,2,0,2,0,-0.3325618423504225
0,0,0,0,1,1,4,0,0,0,0,4,4,0,0,0,-0.9642535846950111
0,1,0,0,0,0,0,0,0,4,4,2,3,4,0,0,-2.03308562022103
0,4,0,2,0,0,4,0,0,3,4,0,4,0,0,0,1.5505040359695696
3,0,0,3,1,2,0,0,0,0,0,0,0,4,1,0,0.6650147241405249
0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,-0.8201414001297092
4,2,3,0,0,0,3,3,0,4,0,0,0,0,0,0,1.929198832077291
0,0,0,0,2,2,3,1,0,0,0,2,0,2,0,0,0.27831369555695606
4,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0.17183080362814815
0,0,0,0,1,0,0,4,3,0,0,0,1,0,0,0,0.09977471134549261
0,0,0,0,2,0,0,3,1,0,0,1,4,0,3,0,0.26150060735767205
0,0,0,2,3,1,0,0,0,0,0,4,0,0,2,0,0.4592545495111724
3,0,0,0,3,0,0,0,2,0,0,3,2,0,3,0,1.254273434363109
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.507876769805249
0,0,0,0,0,0,0,0,1,3,2,0,0,2,0,0,-0.17644030907134228
0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,-0.6183843417382782
0,4,0,0,2,2,0,4,0,1,0,4,0,0,0,0,0.5609337019544699
0,0,0,4,0,0,3,0,0,0,0,0,0,2,0,0,-0.531917030999096
1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-1.1187738714789228
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-1.3589608457544322
4,0,4,0,0,1,0,0,0,1,0,0,1,0,0,3,0.8371487223713093
0,0,0,0,1,0,1,0,0,4,2,0,0,4,0,0,-0.04513809646739825
4,0,0,0,0,0,1,0,0,3,0,1,4,0,0,0,0.7338683234328387
0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,-0.9642535846950111
0,3,0,0,0,0,0,0,2,1,0,0,0,4,0,0,-0.7328734661429381
4,0,0,0,0,0,0,0,0,0,1,4,0,0,0,4,1.4352142883173253
0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,-1.155602540867837
0,0,0,0,0,0,0,0,0,0,0,4,4,2,1,0,-0.29253067997117094
4,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,-0.04273622672464079
0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.2260573866553195
0,1,0,0,3,2,4,0,2,1,0,0,0,0,0,0,0.4936813491573293
0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,-1.0683346068810662
4,0,0,3,0,2,0,4,0,4,0,1,0,0,0,0,1.225450997450047
0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,2,-0.3781973674627687
3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-0.3733936279772584
0,0,0,4,0,0,3,2,0,1,0,0,4,1,0,0,-0.08516925884664982
2,0,2,0,0,2,0,2,0,1,0,0,0,1,0,0,0.06294604195658281
0,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,-0.6520105181368507
0,0,0,0,4,4,0,0,0,3,0,0,3,2,0,0,-0.18524716479477873
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-1.1483969316395692
0,4,1,0,0,0,0,2,3,0,0,0,0,0,2,1,0.4680614052346088
1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,-0.8401569813193349
0,2,0,0,3,3,0,0,1,0,0,0,0,0,0,1,-0.3045400286849491
0,0,0,0,4,0,4,0,0,0,0,0,0,0,1,0,-0.3485743073021222
0,0,0,0,0,4,0,0,0,0,0,0,1,1,4,3,0.8499586943326674
0,4,0,0,2,0,0,0,0,0,0,1,1,0,0,0,-0.33496371209317993
0,0,0,2,0,0,2,4,0,0,2,0,0,2,1,0,-0.01711628280192033
2,1,0,0,0,3,0,0,0,0,4,0,0,3,2,0,0.07815788366069822
0,3,0,0,2,0,0,4,0,0,0,0,2,0,0,1,0.0613447954614142
3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0.6457997661984834
0,0,0,0,4,0,0,2,3,3,0,0,0,0,0,0,0.5761455436585854
3,0,0,0,3,2,0,0,0,3,1,0,0,4,0,0,0.4960832189000822
0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,-0.5671444538928372
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.258103880325014
0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,-0.812135167653857
0,0,0,0,0,0,0,0,0,2,0,0,0,4,1,3,0.34716729484926984
0,0,0,3,0,0,4,0,3,0,0,1,0,0,3,0,0.2006532405412058
0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,-1.0339078072349093
0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3181290601275963
0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,-0.8745837809654873
3,0,0,0,0,0,0,0,0,3,0,0,4,0,2,1,0.571341804173075
0,0,2,0,1,0,0,0,3,0,1,0,0,0,0,0,-0.7681008890366794
0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,-0.7256678569146748
0,0,0,0,0,0,3,1,3,0,1,0,0,1,3,0,0.20305511028396328
0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,-1.2853035069766126
0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,-0.6952441735064441
0,3,0,0,0,2,0,1,3,0,0,2,0,0,0,2,0.900397958930524
4,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0.4280302428553573
0,1,0,0,0,4,0,3,0,0,3,2,0,0,3,0,0.3319554531451544
3,0,0,2,0,0,0,0,0,1,0,0,4,0,0,0,0.0061017913780472164
0,0,0,0,4,0,0,0,0,0,0,3,0,0,1,0,-0.5783531793590265
0,1,0,0,0,4,2,0,3,2,0,0,0,0,1,0,0.7562857743652174
0,0,1,2,0,0,1,3,0,3,0,0,0,0,0,1,-0.41422541360409426
0,0,0,1,4,0,0,0,4,0,4,0,0,0,4,0,0.78991195076379
0,0,0,0,0,0,0,0,0,1,4,1,0,4,0,0,0.00450054488287406
0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0.02851924231042591
0,2,0,0,0,0,3,0,0,0,3,0,0,0,0,0,-0.5359201472370221
0,0,0,1,0,0,3,0,0,4,4,1,1,0,0,0,0.9724540512131795
0,0,0,0,0,0,4,0,1,0,4,0,2,0,0,0,-0.20125962974647846
0,0,0,0,0,0,0,4,2,2,0,4,0,0,0,0,0.8155318946865104
0,0,0,0,0,0,0,0,0,0,2,0,1,2,4,0,-0.2957331729615127
0,0,4,0,4,0,0,2,1,0,0,0,0,0,0,0,0.7202577282238919
0,4,0,0,0,0,3,4,0,4,0,1,2,0,0,0,0.9524384700235538
0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,-0.5062970870763756
0,0,0,4,0,0,0,2,0,0,2,0,1,0,0,0,-0.5615400911597426
0,4,0,0,0,0,0,4,0,1,1,0,3,0,0,0,0.014908647101479103
4,3,0,0,0,0,0,0,0,4,0,3,1,4,0,0,1.9756349804372215
0,1,1,3,0,0,0,1,0,0,0,0,2,0,4,0,-0.3477736840545379
2,0,0,0,2,0,0,0,0,3,0,0,4,0,3,3,1.1373824402156962
1,0,2,0,0,0,0,0,0,1,3,0,1,1,0,0,-0.6079762395196731
0,3,0,0,4,0,1,1,4,0,0,0,3,0,0,0,0.5929586318578739
0,0,0,0,3,2,0,0,2,0,0,0,0,0,0,4,0.32795233690722836
0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,-0.3445711910642007
0,0,0,0,3,0,2,0,0,0,1,0,0,0,3,0,-0.2765182150194712
0,4,0,0,2,0,0,0,0,0,0,0,1,0,0,0,-0.5367207704846064
4,0,0,1,0,2,0,0,0,0,3,0,2,0,2,0,0.8275412434002887
0,3,0,0,3,0,0,2,4,0,0,0,0,0,0,0,0.6466003894460722
0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,-1.0323065607397406
0,0,0,0,4,1,4,0,0,0,0,0,0,2,1,0,-0.13000416071141174
0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,-0.3341630888455911
0,0,0,0,0,0,1,0,2,3,4,0,0,2,0,0,0.1334008877440652
4,4,0,0,1,0,0,3,0,3,0,4,0,0,0,0,1.4832516831724292
0,0,0,0,0,3,0,3,3,0,2,3,0,0,0,4,1.9620243852282748
0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,2,-0.302938782189776
0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,-0.9146149433447388
0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,-0.7440821916091275
0,3,0,0,0,0,0,0,0,4,0,1,0,1,0,4,0.6530053754267513
0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,-1.1251788574596062
1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,-0.7777083680077
1,4,0,0,0,4,0,0,0,4,0,0,2,0,4,0,0.6377935337226358
0,1,0,0,0,2,0,0,4,0,0,0,0,1,1,0,-0.6520105181368507
0,0,0,0,4,0,4,0,1,0,4,0,4,0,4,0,1.1902235745563057
1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,2,0.09256910211722932
0,0,0,3,3,4,4,0,0,2,0,0,0,0,4,0,0.5241050325655601
1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.7064528989726334
0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,1,-0.704051029229876
1,0,0,0,4,0,0,0,0,0,4,3,4,0,0,0,-9.497296157456276
0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,-0.5111008265618859
0,0,3,0,0,0,0,0,3,3,0,0,3,0,4,1,0.7322670769376701
0,0,0,0,3,0,3,0,0,2,0,0,0,0,4,2,0.821936880667194
0,1,0,3,4,0,0,0,0,2,0,0,2,0,0,0,0.35437290407753314
0,4,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0.47846950745321387
0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,-1.0050853703218516
0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,-1.0683346068810662
0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,-0.5991693837962366
0,0,0,0,0,4,4,0,0,2,4,0,0,0,3,0,1.6433763326894353
1,0,4,0,0,0,4,4,0,0,0,0,0,2,2,0,0.44324208455947267
0,0,0,4,0,0,0,2,4,0,0,0,1,0,3,0,0.7018433935294393
0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,-0.9642535846950111
2,3,0,2,0,0,0,0,0,0,2,0,1,0,0,2,0.6257841850088577
0,0,1,4,0,1,2,0,2,0,0,0,0,3,0,0,0.06454728845175141
0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,-0.5719481933783476
1,0,0,3,1,0,0,2,0,0,0,1,2,0,0,0,0.08055975340345113
4,0,0,3,0,4,0,1,2,2,0,0,0,0,0,0,1.1622017608908324
0,0,3,4,0,0,0,0,3,0,0,1,0,3,2,0,0.0004974286449479926
1,0,0,4,0,1,0,0,4,3,0,0,0,0,0,0,0.09176847886964502
0,1,0,0,3,2,0,3,0,0,0,0,0,2,0,0,-0.3741942512248427
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,-0.5839575420921213
0,1,1,0,0,1,4,0,3,0,0,1,0,0,0,0,-0.08436863559906552
